Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Gap,10,4,True,False,Prostrate or Mat-forming Forb/Herb,3,0.021739130434782608
Gap,10,4,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0036231884057971015
Gap,10,4,True,False,Small Non-tufted grass/sedge,0,0.0036231884057971015
Gap,10,4,True,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,4,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,4,True,False,Small Tufted grass/sedge,0,0.2536231884057971
Gap,10,4,True,False,Small Tufted grass/sedge,3,0.05434782608695652
Gap,10,4,True,False,Small Tufted grass/sedge,6,0.05434782608695652
Gap,10,4,True,False,Tufted Ground Fern,0,0.0036231884057971015
Gap,10,4,True,False,Tufted Ground Fern,3,0.0036231884057971015
Gap,10,4,True,False,Tufted Ground Fern,6,0.0
Gap,10,5,False,False,Large Forb/Herb,0,0.022727272727272728
Gap,10,5,False,False,Large Forb/Herb,3,0.03409090909090909
Gap,10,5,False,False,Large Forb/Herb,6,0.07954545454545454
Gap,10,5,False,False,Medium Forb/Herb,0,0.03409090909090909
Gap,10,5,False,False,Medium Forb/Herb,3,0.125
Gap,10,5,False,False,Medium Forb/Herb,6,0.10227272727272728
Gap,10,5,False,False,Medium Non-tufted grass/sedge,0,0.011363636363636364
Gap,10,5,False,False,Medium Non-tufted grass/sedge,3,0.011363636363636364
Gap,10,5,False,False,Medium Non-tufted grass/sedge,6,0.011363636363636364
Gap,10,5,False,False,Prostrate or Mat-forming Forb/Herb,0,0.03409090909090909
Gap,10,5,False,False,Prostrate or Mat-forming Forb/Herb,3,0.07954545454545454
Gap,10,5,False,False,Prostrate or Mat-forming Forb/Herb,6,0.011363636363636364
Gap,10,5,False,False,Small Non-tufted grass/sedge,0,0.011363636363636364
Gap,10,5,False,False,Small Non-tufted grass/sedge,3,0.011363636363636364
Gap,10,5,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,5,False,False,Small Tufted grass/sedge,0,0.06818181818181818
Gap,10,5,False,False,Small Tufted grass/sedge,3,0.3409090909090909
Gap,10,5,False,False,Small Tufted grass/sedge,6,0.011363636363636364
Gap,10,6,True,True,Large Forb/Herb,0,0.005076142131979695
Gap,10,6,True,True,Large Forb/Herb,3,0.01015228426395939
Gap,10,6,True,True,Large Forb/Herb,6,0.03553299492385787
Gap,10,6,True,True,Medium Forb/Herb,0,0.06598984771573604
Gap,10,6,True,True,Medium Forb/Herb,3,0.17766497461928935
Gap,10,6,True,True,Medium Forb/Herb,6,0.04568527918781726
Gap,10,6,True,True,Medium Non-tufted grass/sedge,0,0.030456852791878174
Gap,10,6,True,True,Medium Non-tufted grass/sedge,3,0.005076142131979695
Gap,10,6,True,True,Medium Non-tufted grass/sedge,6,0.030456852791878174
Gap,10,6,True,True,Prostrate or Mat-forming Forb/Herb,0,0.04060913705583756
Gap,10,6,True,True,Prostrate or Mat-forming Forb/Herb,3,0.03553299492385787
Gap,10,6,True,True,Prostrate or Mat-forming Forb/Herb,6,0.04060913705583756
Gap,10,6,True,True,Small Tufted grass/sedge,0,0.3553299492385787
Gap,10,6,True,True,Small Tufted grass/sedge,3,0.03553299492385787
Gap,10,6,True,True,Small Tufted grass/sedge,6,0.08629441624365482
Gap,10,7,False,True,Large Forb/Herb,0,0.005649717514124294
Gap,10,7,False,True,Large Forb/Herb,3,0.03954802259887006
Gap,10,7,False,True,Large Forb/Herb,6,0.005649717514124294
Gap,10,7,False,True,Large Shrub to Medium Tree,0,0.005649717514124294
Gap,10,7,False,True,Large Shrub to Medium Tree,3,0.005649717514124294
Gap,10,7,False,True,Large Shrub to Medium Tree,6,0.005649717514124294
Gap,10,7,False,True,Large Tufted grass/sedge,0,0.005649717514124294
Gap,10,7,False,True,Large Tufted grass/sedge,3,0.005649717514124294
Gap,10,7,False,True,Large Tufted grass/sedge,6,0.0
Gap,10,7,False,True,Medium Forb/Herb,0,0.05084745762711865
Gap,10,7,False,True,Medium Forb/Herb,3,0.1977401129943503
Gap,10,7,False,True,Medium Forb/Herb,6,0.05084745762711865
Gap,10,7,False,True,Medium Non-tufted grass/sedge,0,0.03389830508474576
Gap,10,7,False,True,Medium Non-tufted grass/sedge,3,0.2824858757062147
Gap,10,7,False,True,Medium Non-tufted grass/sedge,6,0.1751412429378531
Gap,10,7,False,True,Medium Tufted grass/sedge,0,0.0
Gap,10,7,False,True,Medium Tufted grass/sedge,3,0.0
Gap,10,7,False,True,Medium Tufted grass/sedge,6,0.005649717514124294
Gap,10,7,False,True,Prostrate or Mat-forming Forb/Herb,0,0.005649717514124294
Gap,10,7,False,True,Prostrate or Mat-forming Forb/Herb,3,0.022598870056497175
Gap,10,7,False,True,Prostrate or Mat-forming Forb/Herb,6,0.03389830508474576
Gap,10,7,False,True,Small Forb/Herb,0,0.0
Gap,10,7,False,True,Small Forb/Herb,3,0.005649717514124294
Gap,10,7,False,True,Small Forb/Herb,6,0.0
Gap,10,7,False,True,Small Non-tufted grass/sedge,0,0.0
Gap,10,7,False,True,Small Non-tufted grass/sedge,3,0.005649717514124294
Gap,10,7,False,True,Small Non-tufted grass/sedge,6,0.0
Gap,10,7,False,True,Small Tufted grass/sedge,0,0.03389830508474576
Gap,10,7,False,True,Small Tufted grass/sedge,3,0.01694915254237288
Gap,10,7,False,True,Small Tufted grass/sedge,6,0.0
Gap,10,8,True,True,Large Forb/Herb,0,0.014285714285714285
Gap,10,8,True,True,Large Forb/Herb,3,0.06190476190476191
Gap,10,8,True,True,Large Forb/Herb,6,0.08095238095238096
Gap,10,8,True,True,Medium Forb/Herb,0,0.03333333333333333
Gap,10,8,True,True,Medium Forb/Herb,3,0.15714285714285714
Gap,10,8,True,True,Medium Forb/Herb,6,0.08571428571428572
Gap,10,8,True,True,Medium Non-tufted grass/sedge,0,0.02857142857142857
Gap,10,8,True,True,Medium Non-tufted grass/sedge,3,0.07142857142857142
Gap,10,8,True,True,Medium Non-tufted grass/sedge,6,0.07142857142857142
Gap,10,8,True,True,Prostrate or Mat-forming Forb/Herb,0,0.004761904761904762
Gap,10,8,True,True,Prostrate or Mat-forming Forb/Herb,3,0.03333333333333333
Gap,10,8,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0380952380952381
Gap,10,8,True,True,Small Tufted grass/sedge,0,0.14285714285714285
Gap,10,8,True,True,Small Tufted grass/sedge,3,0.06190476190476191
Gap,10,8,True,True,Small Tufted grass/sedge,6,0.08095238095238096
Gap,10,8,True,True,Tufted Ground Fern,0,0.0
Gap,10,8,True,True,Tufted Ground Fern,3,0.02857142857142857
Gap,10,8,True,True,Tufted Ground Fern,6,0.004761904761904762
Gap,10,9,False,True,Large Forb/Herb,0,0.006369426751592357
Gap,10,9,False,True,Large Forb/Herb,3,0.012738853503184714
Gap,10,9,False,True,Large Forb/Herb,6,0.0
Gap,10,9,False,True,Medium Forb/Herb,0,0.012738853503184714
Gap,10,9,False,True,Medium Forb/Herb,3,0.27388535031847133
Gap,10,9,False,True,Medium Forb/Herb,6,0.050955414012738856
Gap,10,9,False,True,Medium Non-tufted grass/sedge,0,0.0
Gap,10,9,False,True,Medium Non-tufted grass/sedge,3,0.006369426751592357
Gap,10,9,False,True,Medium Non-tufted grass/sedge,6,0.006369426751592357
Gap,10,9,False,True,Prostrate or Mat-forming Forb/Herb,0,0.012738853503184714
Gap,10,9,False,True,Prostrate or Mat-forming Forb/Herb,3,0.044585987261146494
Gap,10,9,False,True,Prostrate or Mat-forming Forb/Herb,6,0.012738853503184714
Gap,10,9,False,True,Small Tufted grass/sedge,0,0.1910828025477707
Gap,10,9,False,True,Small Tufted grass/sedge,3,0.3184713375796178
Gap,10,9,False,True,Small Tufted grass/sedge,6,0.050955414012738856
Gap,10,10,True,False,Large Forb/Herb,0,0.017045454545454544
Gap,10,10,True,False,Large Forb/Herb,3,0.011363636363636364
Gap,10,10,True,False,Large Forb/Herb,6,0.03977272727272727
Gap,10,10,True,False,Medium Forb/Herb,0,0.022727272727272728
Gap,10,10,True,False,Medium Forb/Herb,3,0.022727272727272728
Gap,10,10,True,False,Medium Forb/Herb,6,0.022727272727272728
Gap,10,10,True,False,Medium Non-tufted grass/sedge,0,0.0
Gap,10,10,True,False,Medium Non-tufted grass/sedge,3,0.0
Gap,10,10,True,False,Medium Non-tufted grass/sedge,6,0.005681818181818182
Gap,10,10,True,False,Medium Tufted grass/sedge,0,0.005681818181818182
Gap,10,10,True,False,Medium Tufted grass/sedge,3,0.005681818181818182
Gap,10,10,True,False,Medium Tufted grass/sedge,6,0.005681818181818182
Gap,10,10,True,False,Prostrate or Mat-forming Forb/Herb,0,0.005681818181818182
Gap,10,10,True,False,Prostrate or Mat-forming Forb/Herb,3,0.005681818181818182
Gap,10,10,True,False,Prostrate or Mat-forming Forb/Herb,6,0.005681818181818182
Gap,10,10,True,False,Small Tufted grass/sedge,0,0.2840909090909091
Gap,10,10,True,False,Small Tufted grass/sedge,3,0.17045454545454544
Gap,10,10,True,False,Small Tufted grass/sedge,6,0.32386363636363635
Gap,10,10,True,False,Tufted Ground Fern,0,0.005681818181818182
Gap,10,10,True,False,Tufted Ground Fern,3,0.005681818181818182
Gap,10,10,True,False,Tufted Ground Fern,6,0.03409090909090909
Gap,10,11,False,True,Large Forb/Herb,0,0.049079754601226995
Gap,10,11,False,True,Large Forb/Herb,3,0.05521472392638037
Gap,10,11,False,True,Large Forb/Herb,6,0.19631901840490798
Gap,10,11,False,True,Medium Forb/Herb,0,0.03067484662576687
Gap,10,11,False,True,Medium Forb/Herb,3,0.06134969325153374
Gap,10,11,False,True,Medium Forb/Herb,6,0.11042944785276074
Gap,10,11,False,True,Medium Non-tufted grass/sedge,0,0.006134969325153374
Gap,10,11,False,True,Medium Non-tufted grass/sedge,3,0.006134969325153374
Gap,10,11,False,True,Medium Non-tufted grass/sedge,6,0.0
Gap,10,11,False,True,Prostrate Shrub,0,0.006134969325153374
Gap,10,11,False,True,Prostrate Shrub,3,0.006134969325153374
Gap,10,11,False,True,Prostrate Shrub,6,0.0
Gap,10,11,False,True,Prostrate or Mat-forming Forb/Herb,0,0.012269938650306749
Gap,10,11,False,True,Prostrate or Mat-forming Forb/Herb,3,0.006134969325153374
Gap,10,11,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0736196319018405
Gap,10,11,False,True,Small Non-tufted grass/sedge,0,0.0
Gap,10,11,False,True,Small Non-tufted grass/sedge,3,0.006134969325153374
Gap,10,11,False,True,Small Non-tufted grass/sedge,6,0.006134969325153374
Gap,10,11,False,True,Small Tufted grass/sedge,0,0.18404907975460122
Gap,10,11,False,True,Small Tufted grass/sedge,3,0.12883435582822086
Gap,10,11,False,True,Small Tufted grass/sedge,6,0.018404907975460124
Gap,10,11,False,True,Tiny Tufted grass/sedge,0,0.0
Gap,10,11,False,True,Tiny Tufted grass/sedge,3,0.03680981595092025
Gap,10,11,False,True,Tiny Tufted grass/sedge,6,0.0
Gap,10,12,True,True,Large Forb/Herb,0,0.053156146179401995
Gap,10,12,True,True,Large Forb/Herb,3,0.19601328903654486
Gap,10,12,True,True,Large Forb/Herb,6,0.30564784053156147
Gap,10,12,True,True,Large Tufted grass/sedge,0,0.0033222591362126247
Gap,10,12,True,True,Large Tufted grass/sedge,3,0.05647840531561462
Gap,10,12,True,True,Large Tufted grass/sedge,6,0.0033222591362126247
Gap,10,12,True,True,Medium Forb/Herb,0,0.009966777408637873
Gap,10,12,True,True,Medium Forb/Herb,3,0.09302325581395349
Gap,10,12,True,True,Medium Forb/Herb,6,0.0
Gap,10,12,True,True,Medium Tufted grass/sedge,0,0.0
Gap,10,12,True,True,Medium Tufted grass/sedge,3,0.0
Gap,10,12,True,True,Medium Tufted grass/sedge,6,0.09966777408637874
Gap,10,12,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0033222591362126247
Gap,10,12,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0033222591362126247
Gap,10,12,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,12,True,True,Shrub,0,0.0
Gap,10,12,True,True,Shrub,3,0.09966777408637874
Gap,10,12,True,True,Shrub,6,0.019933554817275746
Gap,10,12,True,True,Small Non-tufted grass/sedge,0,0.0
Gap,10,12,True,True,Small Non-tufted grass/sedge,3,0.0033222591362126247
Gap,10,12,True,True,Small Non-tufted grass/sedge,6,0.0
Gap,10,12,True,True,Small Tufted grass/sedge,0,0.0033222591362126247
Gap,10,12,True,True,Small Tufted grass/sedge,3,0.04318936877076412
Gap,10,12,True,True,Small Tufted grass/sedge,6,0.0033222591362126247
Gap,10,13,False,False,Large Forb/Herb,0,0.0
Gap,10,13,False,False,Large Forb/Herb,3,0.0136986301369863
Gap,10,13,False,False,Large Forb/Herb,6,0.0821917808219178
Gap,10,13,False,False,Medium Forb/Herb,0,0.0684931506849315
Gap,10,13,False,False,Medium Forb/Herb,3,0.1232876712328767
Gap,10,13,False,False,Medium Forb/Herb,6,0.2328767123287671
Gap,10,13,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,13,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,13,False,False,Medium Tufted grass/sedge,6,0.0136986301369863
Gap,10,13,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0958904109589041
Gap,10,13,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0958904109589041
Gap,10,13,False,False,Prostrate or Mat-forming Forb/Herb,6,0.0136986301369863
Gap,10,13,False,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,13,False,False,Small Non-tufted grass/sedge,3,0.0136986301369863
Gap,10,13,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,13,False,False,Small Tufted grass/sedge,0,0.0821917808219178
Gap,10,13,False,False,Small Tufted grass/sedge,3,0.0821917808219178
Gap,10,13,False,False,Small Tufted grass/sedge,6,0.0821917808219178
Gap,10,14,True,False,Large Forb/Herb,0,0.0
Gap,10,14,True,False,Large Forb/Herb,3,0.009259259259259259
Gap,10,14,True,False,Large Forb/Herb,6,0.018518518518518517
Gap,10,14,True,False,Medium Forb/Herb,0,0.018518518518518517
Gap,10,14,True,False,Medium Forb/Herb,3,0.25
Gap,10,14,True,False,Medium Forb/Herb,6,0.19444444444444445
Gap,10,14,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,14,True,False,Prostrate or Mat-forming Forb/Herb,3,0.05555555555555555
Gap,10,14,True,False,Prostrate or Mat-forming Forb/Herb,6,0.05555555555555555
Gap,10,14,True,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,14,True,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,14,True,False,Small Non-tufted grass/sedge,6,0.05555555555555555
Gap,10,14,True,False,Small Tufted grass/sedge,0,0.05555555555555555
Gap,10,14,True,False,Small Tufted grass/sedge,3,0.14814814814814814
Gap,10,14,True,False,Small Tufted grass/sedge,6,0.1388888888888889
Gap,10,15,False,False,Large Forb/Herb,0,0.008695652173913044
Gap,10,15,False,False,Large Forb/Herb,3,0.13043478260869565
Gap,10,15,False,False,Large Forb/Herb,6,0.1391304347826087
Gap,10,15,False,False,Large Tufted grass/sedge,0,0.05217391304347826
Gap,10,15,False,False,Large Tufted grass/sedge,3,0.05217391304347826
Gap,10,15,False,False,Large Tufted grass/sedge,6,0.0
Gap,10,15,False,False,Medium Forb/Herb,0,0.034782608695652174
Gap,10,15,False,False,Medium Forb/Herb,3,0.0782608695652174
Gap,10,15,False,False,Medium Forb/Herb,6,0.043478260869565216
Gap,10,15,False,False,Medium Non-tufted grass/sedge,0,0.008695652173913044
Gap,10,15,False,False,Medium Non-tufted grass/sedge,3,0.008695652173913044
Gap,10,15,False,False,Medium Non-tufted grass/sedge,6,0.008695652173913044
Gap,10,15,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,15,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,15,False,False,Medium Tufted grass/sedge,6,0.008695652173913044
Gap,10,15,False,False,Prostrate or Mat-forming Forb/Herb,0,0.017391304347826087
Gap,10,15,False,False,Prostrate or Mat-forming Forb/Herb,3,0.06086956521739131
Gap,10,15,False,False,Prostrate or Mat-forming Forb/Herb,6,0.05217391304347826
Gap,10,15,False,False,Small Tufted grass/sedge,0,0.13043478260869565
Gap,10,15,False,False,Small Tufted grass/sedge,3,0.13043478260869565
Gap,10,15,False,False,Small Tufted grass/sedge,6,0.017391304347826087
Gap,10,15,False,False,Tufted Ground Fern,0,0.008695652173913044
Gap,10,15,False,False,Tufted Ground Fern,3,0.0
Gap,10,15,False,False,Tufted Ground Fern,6,0.008695652173913044
Gap,10,16,True,True,Large Forb/Herb,0,0.03978779840848806
Gap,10,16,True,True,Large Forb/Herb,3,0.17771883289124668
Gap,10,16,True,True,Large Forb/Herb,6,0.1909814323607427
Gap,10,16,True,True,Large Tufted grass/sedge,0,0.0
Gap,10,16,True,True,Large Tufted grass/sedge,3,0.1856763925729443
Gap,10,16,True,True,Large Tufted grass/sedge,6,0.2917771883289125
Gap,10,16,True,True,Medium Forb/Herb,0,0.013262599469496022
Gap,10,16,True,True,Medium Forb/Herb,3,0.021220159151193633
Gap,10,16,True,True,Medium Forb/Herb,6,0.007957559681697613
Gap,10,16,True,True,Medium Non-tufted grass/sedge,0,0.002652519893899204
Gap,10,16,True,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,16,True,True,Medium Non-tufted grass/sedge,6,0.015915119363395226
Gap,10,16,True,True,Prostrate or Mat-forming Forb/Herb,0,0.005305039787798408
Gap,10,16,True,True,Prostrate or Mat-forming Forb/Herb,3,0.01856763925729443
Gap,10,16,True,True,Prostrate or Mat-forming Forb/Herb,6,0.002652519893899204
Gap,10,16,True,True,Small Non-tufted grass/sedge,0,0.002652519893899204
Gap,10,16,True,True,Small Non-tufted grass/sedge,3,0.0
Gap,10,16,True,True,Small Non-tufted grass/sedge,6,0.0
Gap,10,16,True,True,Small Tufted grass/sedge,0,0.002652519893899204
Gap,10,16,True,True,Small Tufted grass/sedge,3,0.015915119363395226
Gap,10,16,True,True,Small Tufted grass/sedge,6,0.005305039787798408
Gap,10,17,False,False,Large Forb/Herb,0,0.02912621359223301
Gap,10,17,False,False,Large Forb/Herb,3,0.0
Gap,10,17,False,False,Large Forb/Herb,6,0.08737864077669903
Gap,10,17,False,False,Large Tufted grass/sedge,0,0.14563106796116504
Gap,10,17,False,False,Large Tufted grass/sedge,3,0.0
Gap,10,17,False,False,Large Tufted grass/sedge,6,0.0
Gap,10,17,False,False,Medium Forb/Herb,0,0.02912621359223301
Gap,10,17,False,False,Medium Forb/Herb,3,0.0
Gap,10,17,False,False,Medium Forb/Herb,6,0.038834951456310676
Gap,10,17,False,False,Medium Non-tufted grass/sedge,0,0.0
Gap,10,17,False,False,Medium Non-tufted grass/sedge,3,0.0
Gap,10,17,False,False,Medium Non-tufted grass/sedge,6,0.009708737864077669
Gap,10,17,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,17,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,17,False,False,Medium Tufted grass/sedge,6,0.05825242718446602
Gap,10,17,False,False,Prostrate or Mat-forming Forb/Herb,0,0.019417475728155338
Gap,10,17,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,17,False,False,Prostrate or Mat-forming Forb/Herb,6,0.009708737864077669
Gap,10,17,False,False,Small Non-tufted grass/sedge,0,0.009708737864077669
Gap,10,17,False,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,17,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,17,False,False,Small Tufted grass/sedge,0,0.4854368932038835
Gap,10,17,False,False,Small Tufted grass/sedge,3,0.0
Gap,10,17,False,False,Small Tufted grass/sedge,6,0.07766990291262135
Gap,10,18,True,False,Large Forb/Herb,0,0.07777777777777778
Gap,10,18,True,False,Large Forb/Herb,3,0.1
Gap,10,18,True,False,Large Forb/Herb,6,0.03888888888888889
Gap,10,18,True,False,Large Tufted grass/sedge,0,0.03333333333333333
Gap,10,18,True,False,Large Tufted grass/sedge,3,0.08333333333333333
Gap,10,18,True,False,Large Tufted grass/sedge,6,0.0
Gap,10,18,True,False,Medium Forb/Herb,0,0.044444444444444446
Gap,10,18,True,False,Medium Forb/Herb,3,0.17222222222222222
Gap,10,18,True,False,Medium Forb/Herb,6,0.05
Gap,10,18,True,False,Medium Non-tufted grass/sedge,0,0.03333333333333333
Gap,10,18,True,False,Medium Non-tufted grass/sedge,3,0.0
Gap,10,18,True,False,Medium Non-tufted grass/sedge,6,0.005555555555555556
Gap,10,18,True,False,Prostrate or Mat-forming Forb/Herb,0,0.005555555555555556
Gap,10,18,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,18,True,False,Prostrate or Mat-forming Forb/Herb,6,0.005555555555555556
Gap,10,18,True,False,Small Tufted grass/sedge,0,0.16666666666666666
Gap,10,18,True,False,Small Tufted grass/sedge,3,0.17222222222222222
Gap,10,18,True,False,Small Tufted grass/sedge,6,0.011111111111111112
Gap,10,19,False,False,Large Forb/Herb,0,0.0
Gap,10,19,False,False,Large Forb/Herb,3,0.022222222222222223
Gap,10,19,False,False,Large Forb/Herb,6,0.0
Gap,10,19,False,False,Medium Forb/Herb,0,0.022222222222222223
Gap,10,19,False,False,Medium Forb/Herb,3,0.13333333333333333
Gap,10,19,False,False,Medium Forb/Herb,6,0.3333333333333333
Gap,10,19,False,False,Prostrate or Mat-forming Forb/Herb,0,0.13333333333333333
Gap,10,19,False,False,Prostrate or Mat-forming Forb/Herb,3,0.022222222222222223
Gap,10,19,False,False,Prostrate or Mat-forming Forb/Herb,6,0.022222222222222223
Gap,10,19,False,False,Small Tufted grass/sedge,0,0.13333333333333333
Gap,10,19,False,False,Small Tufted grass/sedge,3,0.13333333333333333
Gap,10,19,False,False,Small Tufted grass/sedge,6,0.044444444444444446
Gap,10,20,True,True,Large Forb/Herb,0,0.0038910505836575876
Gap,10,20,True,True,Large Forb/Herb,3,0.11673151750972763
Gap,10,20,True,True,Large Forb/Herb,6,0.0
Gap,10,20,True,True,Large Tufted grass/sedge,0,0.023346303501945526
Gap,10,20,True,True,Large Tufted grass/sedge,3,0.11673151750972763
Gap,10,20,True,True,Large Tufted grass/sedge,6,0.0
