Year_monitoring,Date_monitoring,Observer1,Observer2,Plot_number,Plot_treatment,Plot_percent_burgan,Quadrat_number,Quadrat_fenced,Quadrat_Can_Cov,Quadrat_gap_or_no,Record_ID,T002_Flora_Species_name,Score,Percentage_range
3,2015-10-14,JH,RE,8,Gap,,6,False,,In Gap,3021,Aira spp.,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,6,False,,In Gap,3020,CWD,3.0,10-20%
3,2015-10-14,JH,RE,8,Gap,,6,False,,In Gap,3018,Bare Earth,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,6,False,,In Gap,3019,Moss/Lichen,5.0,30-40%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13686,Hypericum gramineum,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13687,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13688,Imperata cylindrica,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13689,Lomandra longifolia,3.0,10-20%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13690,Microlaena stipoides,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13694,Vulpia sp.,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13695,Senecio phelleus,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13685,Hydrocotyle spp,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13691,Poa labillardieri,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13692,Pteridium esculentum,2.0,5-10%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13679,Moss/Lichen,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13693,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13678,Bare Earth,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13680,CWD,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13681,Arthropodium strictum,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13682,Cotula australis,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13683,Crassula sieberiana,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13684,Hydrocotyle foveolata,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,7,False,,,13677,Leaf Litter,10.0,80-90%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3051,Wahlenbergia spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3046,Microlaena stipoides,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3047,Poa spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3048,Poranthera microphylla,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3049,Pteridium esculentum,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3050,Hypochaeris spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3045,Lomandra longifolia,4.0,20-30%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3042,Hydrocotyle spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3039,Arthropodium spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3035,Leaf Litter,7.0,50-60%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3036,Bare Earth,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3044,Imperata cylindrica,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3038,CWD,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3040,Rytidosperma spp.,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3041,Dichondra repens,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3043,Hypericum gramineum,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,7,False,,Not in Gap,3037,Moss/Lichen,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8400,Senecio spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8399,Pteridium esculentum,2.0,5-10%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8391,Hydrocotyle spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8398,Poranthera microphylla,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8396,Microlaena stipoides,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8397,Poa spp,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8403,Rytidosperma spp.,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8405,Dipodium spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8401,Wahlenbergia spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8402,Gamochaeta sp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8404,Imperata cylindrica,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8395,Luzula meridionalis,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8384,Moss/Lichen,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8393,Hypochaeris spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8383,Bare Earth,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8385,Aira spp.,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8386,Arthropodium spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8387,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8388,Dichondra repens,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8382,Leaf Litter,9.0,70-80%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8389,Einadia nutans,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8394,Lomandra longifolia,4.0,20-30%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8392,Hypericum gramineum,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,7,False,,Not in Gap,8390,Euchiton spp,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13710,Microlaena stipoides,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13709,Lomandra longifolia,4.0,20-30%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13713,Rytidosperma spp.,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13711,Poa labillardieri,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13701,Austrostipa scabra,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13700,Arthropodium strictum,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13699,CWD,1.0,1-5%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13698,Moss/Lichen,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13697,Bare Earth,4.0,20-30%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13696,Leaf Litter,8.0,60-70%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13712,Senecio phelleus,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,8,False,,,13703,Crassula sieberiana,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3068,Senecio spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3063,Hypericum gramineum,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3064,Lagenophora spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3065,Lomandra longifolia,4.0,20-30%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3066,Microlaena stipoides,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3067,Poa spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3054,Moss/Lichen,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3062,Centaurium erythraea,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3057,Arthropodium spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3056,Aira spp.,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3061,Bursaria spinosa,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3053,Bare Earth,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3055,CWD,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3052,Leaf Litter,9.0,70-80%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3059,Austrostipa spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3060,Briza minor,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,8,False,,Not in Gap,3058,Rytidosperma spp.,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8417,Lagenophora spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8425,Rytidosperma spp.,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8422,Senecio spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8419,Microlaena stipoides,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8420,Poa spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8421,Poranthera microphylla,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8418,Lomandra longifolia,4.0,20-30%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8423,Imperata cylindrica,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8424,Briza minor,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8416,Hypochaeris spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8415,Hypericum gramineum,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8410,Arthropodium spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8407,Bare Earth,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8408,Moss/Lichen,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8406,Leaf Litter,9.0,70-80%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8411,Austrostipa spp,2.0,5-10%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8412,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8413,Dichondra repens,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8414,Euchiton spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,8,False,,Not in Gap,8409,Aira spp.,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,9,False,,,13717,CWD,6.0,40-50%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,9,False,,,13721,Rytidosperma geniculata,1.0,1-5%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,9,False,,,13720,Lomandra longifolia,4.0,20-30%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,9,False,,,13718,Austrostipa scabra,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,9,False,,,13716,Moss/Lichen,4.0,20-30%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,9,False,,,13715,Bare Earth,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,9,False,,,13714,Leaf Litter,7.0,50-60%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,9,False,,,13719,Dichondra repens,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3091,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3089,Senecio spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3088,Schoenus spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3090,Sonchus spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3092,Hydrocotyle spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3093,Wahlenbergia spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3072,CWD,4.0,20-30%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3075,Rytidosperma spp.,4.0,20-30%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3074,Anagallis arvensis,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3087,Poranthera microphylla,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3073,Aira spp.,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3071,Moss/Lichen,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3070,Bare Earth,3.0,10-20%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3069,Leaf Litter,2.0,5-10%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3076,Cardamine sp.,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3077,Centaurium erythraea,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3078,Cerastium sp.,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3083,Hypochaeris spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3085,Lomandra longifolia,3.0,10-20%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3079,Cotula australis,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3084,Lagenophora spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3086,Microlaena stipoides,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3082,Euchiton involucratis,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3081,Dichondra repens,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,9,False,,In Gap,3080,Crassula spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8442,Senecio spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8444,Wahlenbergia spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8443,Veronica spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8445,Sonchus spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8446,Rytidosperma spp.,4.0,20-30%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8447,Briza minor,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8449,Solenogyne sp.,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8448,Gnaphalium sp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8428,Moss/Lichen,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8441,Poranthera microphylla,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8427,Bare Earth,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8429,Anagallis arvensis,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8430,Centaurium erythraea,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8431,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8432,Cotula australis,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8433,Crassula spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8434,Dichondra repens,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8435,Euchiton spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8440,Oxalis sp (weed),0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8426,Leaf Litter,9.0,70-80%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8439,Microlaena stipoides,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8438,Lomandra longifolia,4.0,20-30%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8437,Lagenophora spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,9,False,,In Gap,8436,Hypochaeris spp,1.0,1-5%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13729,Lomandra longifolia,3.0,10-20%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13722,Leaf Litter,4.0,20-30%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13723,Bare Earth,2.0,5-10%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13724,Moss/Lichen,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13725,CWD,1.0,1-5%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13726,Crassula sieberiana,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13727,Hypericum gramineum,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13728,Lagenophora spp,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13731,Oxalis (native),0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13732,Rytidosperma geniculata,1.0,1-5%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13733,Senecio phelleus,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13734,Tricoryne elatior,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,10,False,,,13730,Microlaena stipoides,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3105,Lagenophora spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3108,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3106,Lomandra longifolia,2.0,5-10%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3107,Microlaena stipoides,3.0,10-20%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3109,Senecio spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3104,Hypochaeris spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3101,Cirsium vulgare,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3096,Moss/Lichen,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3094,Leaf Litter,4.0,20-30%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3103,Hypericum gramineum,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3095,Bare Earth,0.0,Not present
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3097,CWD,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3098,Rytidosperma spp.,2.0,5-10%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3099,Austrostipa spp,2.0,5-10%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3100,Centaurium erythraea,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,10,False,,Edge of Gap,3102,Dichondra repens,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8469,Wahlenbergia spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8468,Senecio spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8462,Hypericum gramineum,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8463,Lagenophora spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8464,Lomandra longifolia,2.0,5-10%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8465,Microlaena stipoides,4.0,20-30%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8466,Oxalis sp (weed),0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8467,Poranthera microphylla,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8461,Hypochaeris spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8470,Rytidosperma spp.,2.0,5-10%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8460,Hydrocotyle spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8450,Leaf Litter,7.0,50-60%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8451,Bare Earth,0.0,Not present
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8452,Moss/Lichen,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8453,Anagallis arvensis,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8454,Arthropodium spp,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8455,Austrostipa spp,1.0,1-5%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8459,Dichondra repens,6.0,40-50%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8458,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8457,Centaurium erythraea,0.5,Trace <1%
0,2012-11-20,RE BM,CM,8,Gap,,10,False,,Edge of Gap,8456,Carex spp,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13746,Lagenophora spp,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13749,Oxalis (native),1.0,1-5%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13747,Lomandra longifolia,7.0,50-60%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13745,Hypericum gramineum,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13744,Hydrocotyle foveolata,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13743,Cotula australis,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13738,Moss/Lichen,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13748,Microlaena stipoides,1.0,1-5%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13742,Cirsium vulgare,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13737,Bare Earth,2.0,5-10%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13739,CWD,4.0,20-30%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13740,Austrostipa scabra,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13741,Austrostipa spp,0.5,Trace <1%
6,2019-10-16,PH LH TS,RE TC,8,Gap,,11,False,,,13736,Leaf Litter,4.0,20-30%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3128,Hydrocotyle spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3123,Lagenophora spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3124,Lomandra longifolia,6.0,40-50%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3125,Microlaena stipoides,5.0,30-40%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3126,Sonchus spp,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3127,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3116,Rytidosperma spp.,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3122,Hypochaeris spp,1.0,1-5%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3114,CWD,4.0,20-30%
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3113,Moss/Lichen,0.0,Not present
3,2015-10-14,JH,RE,8,Gap,,11,False,,In Gap,3115,Anagallis arvensis,1.0,1-5%
