Year_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap,Record_ID,T002_Flora_Species_name,Score,Scientific Name,Common Name,Family Name,Division Name,Life Form,Origin
0,8,Gap,12,False,False,8506,Lomandra longifolia,5.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,8,Gap,12,False,False,8502,Euchiton spp,0.5,,,,,Unknown,
0,8,Gap,12,False,False,8511,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,8,Gap,12,False,False,8496,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,8,Gap,12,False,False,8503,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,12,False,False,8505,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,12,False,False,8497,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,12,False,False,8498,Conyza sumatrensis,2.0,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,8,Gap,12,False,False,8499,Crassula spp,0.5,,,,,Unknown,
0,8,Gap,12,False,False,8501,Einadia nutans,0.5,Einadia nutans,Nodding Saltbush,,,Forb,
0,8,Gap,12,False,False,8504,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,8,Gap,12,False,False,8500,Dichondra repens,3.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,8,Gap,13,False,True,13793,Senecio spp,0.5,,,,,Unknown,
6,8,Gap,13,False,True,13792,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
6,8,Gap,13,False,True,13794,Sonchus spp,0.5,,,,,Unknown,
6,8,Gap,13,False,True,13791,Microlaena stipoides,1.0,,,,,Unknown,
6,8,Gap,13,False,True,13787,Hydrocotyle foveolata,0.5,Hydrocotyle foveolata,Yellow Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,13,False,True,13789,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,13,False,True,13790,Lomandra longifolia,10.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,8,Gap,13,False,True,13781,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,8,Gap,13,False,True,13782,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,8,Gap,13,False,True,13783,Cerastium sp.,0.5,,,,,Unknown,
6,8,Gap,13,False,True,13784,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,13,False,True,13785,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,8,Gap,13,False,True,13786,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,8,Gap,13,False,True,13788,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,13,False,True,3170,Sonchus spp,0.5,,,,,Unknown,
3,8,Gap,13,False,True,3169,Senecio spp,1.0,,,,,Unknown,
3,8,Gap,13,False,True,3167,Poaceae,1.0,,,,,Unknown,
3,8,Gap,13,False,True,3171,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,13,False,True,3172,Wahlenbergia spp,1.0,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
3,8,Gap,13,False,True,3166,Microlaena stipoides,1.0,,,,,Unknown,
3,8,Gap,13,False,True,3168,Poranthera microphylla,1.0,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,13,False,True,3157,Arthropodium spp,0.5,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
3,8,Gap,13,False,True,3165,Lomandra longifolia,8.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,8,Gap,13,False,True,3156,Anagallis arvensis,1.0,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,13,False,True,3161,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,13,False,True,3155,Aira spp.,1.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,8,Gap,13,False,True,3164,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,13,False,True,3158,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,8,Gap,13,False,True,3163,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,8,Gap,13,False,True,3162,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,13,False,True,3160,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
3,8,Gap,13,False,True,3159,Cerastium sp.,0.5,,,,,Unknown,
0,8,Gap,13,False,True,8524,Dipodium spp,0.5,,,,,Unknown,
0,8,Gap,13,False,True,8525,Cerastium sp.,0.5,,,,,Unknown,
0,8,Gap,13,False,True,8522,Senecio spp,0.5,,,,,Unknown,
0,8,Gap,13,False,True,8523,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,8,Gap,13,False,True,8521,Microlaena stipoides,1.0,,,,,Unknown,
0,8,Gap,13,False,True,8516,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,8,Gap,13,False,True,8517,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,8,Gap,13,False,True,8518,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,8,Gap,13,False,True,8519,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,13,False,True,8520,Lomandra longifolia,3.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,8,Gap,14,False,True,13809,Microlaena stipoides,2.0,,,,,Unknown,
6,8,Gap,14,False,True,13805,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,14,False,True,13806,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,14,False,True,13807,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,14,False,True,13808,Lomandra longifolia,7.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,8,Gap,14,False,True,13810,Oxalis sp (weed),1.0,,,,,Unknown,
6,8,Gap,14,False,True,13811,Rytidosperma geniculata,0.5,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,8,Gap,14,False,True,13812,Scuttelaria sp,3.0,,,,,Unknown,
6,8,Gap,14,False,True,13799,Austrostipa spp,0.5,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
6,8,Gap,14,False,True,13800,Cirsium vulgare,2.0,Cirsium vulgare,Spear Thistle,Asteraceae,Dicotyledons,Large Forb/Herb,
6,8,Gap,14,False,True,13801,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,14,False,True,13802,Daucus glochidiatus,0.5,Daucus glochidiatus,Australian Carrot,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,14,False,True,13803,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,8,Gap,14,False,True,13804,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,14,False,True,3190,Sonchus spp,0.5,,,,,Unknown,
3,8,Gap,14,False,True,3191,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
3,8,Gap,14,False,True,3192,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,14,False,True,3193,Acetosella vulgaris,0.5,Acetosella vulgaris,Sheep Sorrel,Polygonaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,14,False,True,3189,Scuttelaria sp,1.0,,,,,Unknown,
3,8,Gap,14,False,True,3188,Microlaena stipoides,1.0,,,,,Unknown,
3,8,Gap,14,False,True,3178,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,14,False,True,3179,Carex spp,0.5,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge,
3,8,Gap,14,False,True,3186,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,14,False,True,3180,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
3,8,Gap,14,False,True,3181,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,14,False,True,3182,Daucus glochidiatus,0.5,Daucus glochidiatus,Australian Carrot,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,14,False,True,3183,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,8,Gap,14,False,True,3184,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,14,False,True,3185,Imperata cylindrica,0.5,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
3,8,Gap,14,False,True,3187,Lomandra longifolia,5.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,8,Gap,14,False,True,8544,Microlaena stipoides,3.0,,,,,Unknown,
0,8,Gap,14,False,True,8547,Senecio spp,0.5,,,,,Unknown,
0,8,Gap,14,False,True,8548,Veronica spp,0.5,Veronica nivea,Milfoil Speedwell,,,Forb,
0,8,Gap,14,False,True,8546,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,14,False,True,8545,Oxalis sp (weed),0.5,,,,,Unknown,
0,8,Gap,14,False,True,8550,Imperata cylindrica,0.5,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
0,8,Gap,14,False,True,8549,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,8,Gap,14,False,True,8543,Luzula meridionalis,0.5,Luzula meridionalis,Common Woodrush,Juncaceae,Monocotyledons,Small Tufted grass/sedge,
0,8,Gap,14,False,True,8538,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,14,False,True,8551,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
0,8,Gap,14,False,True,8552,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,8,Gap,14,False,True,8553,Scuttelaria sp,0.5,,,,,Unknown,
0,8,Gap,14,False,True,8554,Eragrostis sp. (Native),1.0,,,,,Unknown,
0,8,Gap,14,False,True,8535,Euchiton spp,0.5,,,,,Unknown,
0,8,Gap,14,False,True,8529,Aira spp.,1.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,8,Gap,14,False,True,8530,Austrostipa spp,3.0,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
0,8,Gap,14,False,True,8531,Carex spp,0.5,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge,
0,8,Gap,14,False,True,8532,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,14,False,True,8539,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,14,False,True,8534,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,8,Gap,14,False,True,8536,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,14,False,True,8537,Glycine clandestina,0.5,Glycine clandestina,Twining Glycine,Fabaceae,Dicotyledons,Climber,
0,8,Gap,14,False,True,8540,Kennedia prostrata,0.5,Kennedia prostrata,Running Postman,Fabaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,8,Gap,14,False,True,8541,Lagenophora spp,1.0,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,14,False,True,8542,Lomandra longifolia,7.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,8,Gap,14,False,True,8533,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
6,8,Gap,15,False,True,13833,Rytidosperma geniculata,0.5,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,8,Gap,15,False,True,13825,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,15,False,True,13826,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,8,Gap,15,False,True,13827,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,15,False,True,13828,Lomandra longifolia,5.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,8,Gap,15,False,True,13829,Oxalis (native),0.5,,,,,Unknown,
6,8,Gap,15,False,True,13830,Poa labillardieri,0.5,Poa labillardierei,Common Tussock-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,8,Gap,15,False,True,13834,Senecio phelleus,0.5,Senecio phelleus,Stony Fireweed,,,Forb,
6,8,Gap,15,False,True,13832,Rytidosperma caespitosum,0.5,Rytidosperma caespitosum,Common Wallaby-grass,,,Tussock grass,
6,8,Gap,15,False,True,13824,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,15,False,True,13831,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,15,False,True,13817,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,8,Gap,15,False,True,13818,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,15,False,True,13819,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,8,Gap,15,False,True,13820,Centrolepsis strigosa,0.5,Centrolepis aristata,Pointed Centrolepis,Centrolepidaceae,Monocotyledons,Tiny Tufted grass/sedge,
6,8,Gap,15,False,True,13821,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,15,False,True,13822,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,8,Gap,15,False,True,13823,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,8,Gap,15,False,True,3216,Senecio spp,0.5,,,,,Unknown,
3,8,Gap,15,False,True,3215,Schoenus spp,0.5,Schoenus apogon,Common Bog-sedge,Cyperaceae,Monocotyledons,Small Tufted grass/sedge,
3,8,Gap,15,False,True,3214,Poranthera microphylla,1.0,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,15,False,True,3212,Microlaena stipoides,1.0,,,,,Unknown,
3,8,Gap,15,False,True,3211,Lomandra longifolia,3.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,8,Gap,15,False,True,3208,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,8,Gap,15,False,True,3209,Linaria pelisseriana,0.5,Linaria pelisseriana,Pelisser's Toad-flax,Veronicaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,15,False,True,3218,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
3,8,Gap,15,False,True,3210,Lomandra filiformis,0.5,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb,
3,8,Gap,15,False,True,3217,Poa spp,2.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,8,Gap,15,False,True,3206,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,15,False,True,3199,Arthropodium spp,1.0,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
3,8,Gap,15,False,True,3198,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,8,Gap,15,False,True,3200,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,8,Gap,15,False,True,3201,Carex spp,0.5,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge,
3,8,Gap,15,False,True,3207,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,15,False,True,3205,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,15,False,True,3204,Crassula spp,0.5,,,,,Unknown,
3,8,Gap,15,False,True,3203,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
3,8,Gap,15,False,True,3202,Centaurium erythraea,1.0,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,15,False,True,8571,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,8,Gap,15,False,True,8568,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,15,False,True,8569,Senecio spp,0.5,,,,,Unknown,
0,8,Gap,15,False,True,8570,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,8,Gap,15,False,True,8567,Poa spp,2.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,8,Gap,15,False,True,8572,Gnaphalium sp,0.5,Gnaphalium indutum,Tiny Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,15,False,True,8573,Dipodium spp,0.5,,,,,Unknown,
0,8,Gap,15,False,True,8559,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,8,Gap,15,False,True,8558,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,8,Gap,15,False,True,8560,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,8,Gap,15,False,True,8561,Euchiton spp,1.0,,,,,Unknown,
0,8,Gap,15,False,True,8562,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,15,False,True,8564,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,8,Gap,15,False,True,8565,Lomandra longifolia,5.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,8,Gap,15,False,True,8563,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,15,False,True,8566,Microlaena stipoides,1.0,,,,,Unknown,
6,8,Gap,16,False,False,13845,Microlaena stipoides,0.5,,,,,Unknown,
6,8,Gap,16,False,False,13848,Senecio spp,0.5,,,,,Unknown,
6,8,Gap,16,False,False,13847,Senecio phelleus,0.5,Senecio phelleus,Stony Fireweed,,,Forb,
6,8,Gap,16,False,False,13846,Rytidosperma caespitosum,0.5,Rytidosperma caespitosum,Common Wallaby-grass,,,Tussock grass,
6,8,Gap,16,False,False,13843,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,16,False,False,13842,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,16,False,False,13841,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,8,Gap,16,False,False,13840,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,8,Gap,16,False,False,13839,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,8,Gap,16,False,False,13844,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,8,Gap,16,False,False,3231,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,8,Gap,16,False,False,3236,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,16,False,False,3232,Imperata cylindrica,1.0,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
3,8,Gap,16,False,False,3233,Lomandra filiformis,0.5,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb,
3,8,Gap,16,False,False,3234,Lomandra longifolia,5.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,8,Gap,16,False,False,3235,Microlaena stipoides,0.5,,,,,Unknown,
3,8,Gap,16,False,False,3237,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,8,Gap,16,False,False,3238,Wahlenbergia spp,1.0,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
3,8,Gap,16,False,False,3228,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,16,False,False,3223,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,8,Gap,16,False,False,3229,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,16,False,False,3230,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,16,False,False,3224,Arthropodium spp,0.5,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
3,8,Gap,16,False,False,3225,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,8,Gap,16,False,False,3227,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,8,Gap,16,False,False,3226,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,16,False,False,8590,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,8,Gap,16,False,False,8587,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,8,Gap,16,False,False,8588,Senecio spp,0.5,,,,,Unknown,
0,8,Gap,16,False,False,8586,Microlaena stipoides,1.0,,,,,Unknown,
0,8,Gap,16,False,False,8589,Imperata cylindrica,0.5,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
0,8,Gap,16,False,False,8591,Dipodium spp,0.5,,,,,Unknown,
0,8,Gap,16,False,False,8581,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,8,Gap,16,False,False,8585,Lomandra longifolia,7.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
