Treatment,Plot,Quadrat,Fenced,Gap,Life Form,Year,Abundance
Gap,10,24,True,True,Medium Forb/Herb,0,1.0
Gap,10,24,True,True,Medium Forb/Herb,3,5.0
Gap,10,24,True,True,Medium Forb/Herb,6,15.5
Gap,10,24,True,True,Medium Non-tufted grass/sedge,0,7.5
Gap,10,24,True,True,Medium Non-tufted grass/sedge,3,3.0
Gap,10,24,True,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,24,True,True,Medium Tufted grass/sedge,6,15.0
Gap,10,24,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,24,True,True,Small Tufted grass/sedge,0,15.0
Gap,10,24,True,True,Small Tufted grass/sedge,3,3.0
Gap,10,24,True,True,Tufted Ground Fern,0,0.5
Gap,10,24,True,True,Tufted Ground Fern,3,0.5
Gap,10,25,False,True,Large Forb/Herb,0,0.5
Gap,10,25,False,True,Large Forb/Herb,3,1.0
Gap,10,25,False,True,Medium Forb/Herb,0,0.5
Gap,10,25,False,True,Medium Forb/Herb,3,3.0
Gap,10,25,False,True,Medium Forb/Herb,6,1.0
Gap,10,25,False,True,Medium Non-tufted grass/sedge,0,3.0
Gap,10,25,False,True,Medium Non-tufted grass/sedge,3,3.0
Gap,10,25,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,25,False,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Gap,10,25,False,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,10,25,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,25,False,True,Small Tufted grass/sedge,0,7.5
Gap,10,25,False,True,Small Tufted grass/sedge,3,7.5
Gap,10,26,True,True,Large Forb/Herb,0,7.5
Gap,10,26,True,True,Large Forb/Herb,3,0.5
Gap,10,26,True,True,Medium Forb/Herb,0,0.5
Gap,10,26,True,True,Medium Forb/Herb,3,1.5
Gap,10,26,True,True,Medium Forb/Herb,6,0.5
Gap,10,26,True,True,Medium Non-tufted grass/sedge,0,3.0
Gap,10,26,True,True,Medium Non-tufted grass/sedge,3,3.0
Gap,10,26,True,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,26,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,26,True,True,Prostrate or Mat-forming Forb/Herb,3,3.5
Gap,10,26,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,26,True,True,Small Tufted grass/sedge,0,3.0
Gap,10,26,True,True,Small Tufted grass/sedge,3,3.0
Gap,10,26,True,True,Small Tufted grass/sedge,6,0.5
Gap,10,26,True,True,Tufted Ground Fern,0,0.5
Gap,10,27,False,False,Large Forb/Herb,0,15.0
Gap,10,27,False,False,Large Forb/Herb,3,7.5
Gap,10,27,False,False,Large Forb/Herb,6,35.0
Gap,10,27,False,False,Medium Forb/Herb,3,1.0
Gap,10,27,False,False,Medium Non-tufted grass/sedge,0,0.5
Gap,10,27,False,False,Medium Non-tufted grass/sedge,3,3.0
Gap,10,27,False,False,Medium Non-tufted grass/sedge,6,0.5
Gap,10,27,False,False,Prostrate or Mat-forming Forb/Herb,0,3.0
Gap,10,27,False,False,Prostrate or Mat-forming Forb/Herb,3,3.5
Gap,10,27,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,27,False,False,Small Tufted grass/sedge,0,3.0
Gap,10,27,False,False,Small Tufted grass/sedge,3,3.0
Gap,10,27,False,False,Small Tufted grass/sedge,6,0.5
Gap,10,28,True,False,Large Forb/Herb,0,25.5
Gap,10,28,True,False,Large Forb/Herb,3,39.0
Gap,10,28,True,False,Large Forb/Herb,6,36.0
Gap,10,28,True,False,Medium Forb/Herb,0,1.5
Gap,10,28,True,False,Medium Forb/Herb,3,1.0
Gap,10,28,True,False,Medium Forb/Herb,6,1.5
Gap,10,28,True,False,Medium Non-tufted grass/sedge,0,0.5
Gap,10,28,True,False,Medium Non-tufted grass/sedge,6,0.5
Gap,10,28,True,False,Medium Tufted grass/sedge,6,0.5
Gap,10,28,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,28,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,28,True,False,Small Tufted grass/sedge,0,25.0
Gap,10,28,True,False,Small Tufted grass/sedge,3,15.0
Gap,10,28,True,False,Small Tufted grass/sedge,6,0.5
Gap,10,28,True,False,Tufted Ground Fern,0,0.5
Gap,10,28,True,False,Tufted Ground Fern,6,0.5
Gap,10,29,False,False,Large Forb/Herb,0,0.5
Gap,10,29,False,False,Large Forb/Herb,3,3.0
Gap,10,29,False,False,Large Forb/Herb,6,1.0
Gap,10,29,False,False,Medium Forb/Herb,0,1.0
Gap,10,29,False,False,Medium Forb/Herb,3,1.0
Gap,10,29,False,False,Medium Non-tufted grass/sedge,0,7.5
Gap,10,29,False,False,Medium Non-tufted grass/sedge,3,3.0
Gap,10,29,False,False,Medium Non-tufted grass/sedge,6,3.0
Gap,10,29,False,False,Prostrate or Mat-forming Forb/Herb,0,3.5
Gap,10,29,False,False,Prostrate or Mat-forming Forb/Herb,3,3.5
Gap,10,29,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,29,False,False,Small Tufted grass/sedge,0,3.0
Gap,10,29,False,False,Small Tufted grass/sedge,3,0.5
Gap,10,29,False,False,Small Tufted grass/sedge,6,0.5
Gap,10,30,True,True,Large Forb/Herb,0,3.5
Gap,10,30,True,True,Large Forb/Herb,3,8.5
Gap,10,30,True,True,Large Forb/Herb,6,15.5
Gap,10,30,True,True,Large Shrub to Medium Tree,3,0.5
Gap,10,30,True,True,Large Tufted grass/sedge,0,3.0
Gap,10,30,True,True,Large Tufted grass/sedge,3,25.0
Gap,10,30,True,True,Large Tufted grass/sedge,6,0.5
Gap,10,30,True,True,Medium Forb/Herb,0,0.5
Gap,10,30,True,True,Medium Forb/Herb,3,3.5
Gap,10,30,True,True,Medium Tufted grass/sedge,6,15.0
Gap,10,30,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,30,True,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,10,30,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,10,30,True,True,Small Tufted grass/sedge,0,0.5
Gap,10,31,False,True,Climber,3,0.5
Gap,10,31,False,True,Large Forb/Herb,0,16.0
Gap,10,31,False,True,Large Forb/Herb,3,36.0
Gap,10,31,False,True,Large Forb/Herb,6,45.5
Gap,10,31,False,True,Medium Forb/Herb,0,1.5
Gap,10,31,False,True,Medium Forb/Herb,3,15.0
Gap,10,31,False,True,Medium Forb/Herb,6,1.5
Gap,10,31,False,True,Medium Non-tufted grass/sedge,0,3.0
Gap,10,31,False,True,Medium Non-tufted grass/sedge,3,3.0
Gap,10,31,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,31,False,True,Medium Tufted grass/sedge,6,0.5
Gap,10,31,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,31,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,10,31,False,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Gap,10,31,False,True,Small Tufted grass/sedge,0,7.5
Gap,10,31,False,True,Small Tufted grass/sedge,3,13.5
Gap,10,31,False,True,Small Tufted grass/sedge,6,0.5
Gap,10,31,False,True,Tufted Ground Fern,6,0.5
Gap,10,32,True,True,Large Forb/Herb,0,3.5
Gap,10,32,True,True,Large Forb/Herb,3,10.0
Gap,10,32,True,True,Large Forb/Herb,6,11.5
Gap,10,32,True,True,Medium Forb/Herb,0,1.0
Gap,10,32,True,True,Medium Forb/Herb,3,0.5
Gap,10,32,True,True,Medium Forb/Herb,6,4.0
Gap,10,32,True,True,Medium Non-tufted grass/sedge,0,3.0
Gap,10,32,True,True,Medium Non-tufted grass/sedge,6,0.5
Gap,10,32,True,True,Medium Tufted grass/sedge,6,0.5
Gap,10,32,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,10,32,True,True,Prostrate or Mat-forming Forb/Herb,3,6.0
Gap,10,32,True,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Gap,10,32,True,True,Small Tufted grass/sedge,0,15.0
Gap,10,32,True,True,Small Tufted grass/sedge,3,25.0
Gap,10,32,True,True,Small Tufted grass/sedge,6,18.0
Gap,10,32,True,True,Tufted Ground Fern,6,3.0
Gap,12,1,False,False,Large Forb/Herb,0,16.0
Gap,12,1,False,False,Large Forb/Herb,3,8.5
Gap,12,1,False,False,Large Forb/Herb,6,15.0
Gap,12,1,False,False,Large Tufted grass/sedge,0,15.0
Gap,12,1,False,False,Large Tufted grass/sedge,3,7.5
Gap,12,1,False,False,Medium Forb/Herb,0,9.0
Gap,12,1,False,False,Medium Forb/Herb,3,10.0
Gap,12,1,False,False,Medium Forb/Herb,6,5.0
Gap,12,1,False,False,Medium Non-tufted grass/sedge,0,7.5
Gap,12,1,False,False,Medium Non-tufted grass/sedge,6,3.0
Gap,12,1,False,False,Medium Tufted grass/sedge,6,3.0
Gap,12,1,False,False,Prostrate or Mat-forming Forb/Herb,0,7.5
Gap,12,1,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,12,1,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,12,1,False,False,Small Tufted grass/sedge,0,0.5
Gap,12,1,False,False,Small Tufted grass/sedge,3,3.5
Gap,12,1,False,False,Small Tufted grass/sedge,6,3.0
Gap,12,2,True,True,Climber,3,3.0
Gap,12,2,True,True,Large Forb/Herb,0,18.0
Gap,12,2,True,True,Large Forb/Herb,3,58.5
Gap,12,2,True,True,Large Forb/Herb,6,58.0
Gap,12,2,True,True,Large Tufted grass/sedge,3,3.0
Gap,12,2,True,True,Medium Forb/Herb,0,15.0
Gap,12,2,True,True,Medium Forb/Herb,3,3.0
Gap,12,2,True,True,Medium Forb/Herb,6,1.5
Gap,12,2,True,True,Medium Non-tufted grass/sedge,0,15.0
Gap,12,2,True,True,Medium Non-tufted grass/sedge,3,7.5
Gap,12,2,True,True,Medium Non-tufted grass/sedge,6,3.0
Gap,12,2,True,True,Medium Tufted grass/sedge,3,7.5
Gap,12,2,True,True,Medium Tufted grass/sedge,6,7.5
Gap,12,2,True,True,Prostrate or Mat-forming Forb/Herb,0,18.0
Gap,12,2,True,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,12,2,True,True,Prostrate or Mat-forming Forb/Herb,6,4.0
Gap,12,2,True,True,Small Tufted grass/sedge,0,15.0
Gap,12,3,False,True,Large Forb/Herb,0,9.0
Gap,12,3,False,True,Large Forb/Herb,3,6.5
Gap,12,3,False,True,Large Forb/Herb,6,3.5
Gap,12,3,False,True,Large Tufted grass/sedge,3,3.0
Gap,12,3,False,True,Large Tufted grass/sedge,6,0.5
Gap,12,3,False,True,Medium Forb/Herb,0,9.0
Gap,12,3,False,True,Medium Forb/Herb,3,8.5
Gap,12,3,False,True,Medium Forb/Herb,6,3.5
Gap,12,3,False,True,Medium Non-tufted grass/sedge,0,7.5
Gap,12,3,False,True,Medium Non-tufted grass/sedge,3,15.0
Gap,12,3,False,True,Medium Non-tufted grass/sedge,6,3.0
Gap,12,3,False,True,Prostrate or Mat-forming Forb/Herb,0,2.0
Gap,12,3,False,True,Prostrate or Mat-forming Forb/Herb,3,10.5
Gap,12,3,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,12,3,False,True,Small Tufted grass/sedge,0,0.5
Gap,12,3,False,True,Small Tufted grass/sedge,3,1.0
Gap,12,3,False,True,Small Tufted grass/sedge,6,1.0
Gap,12,3,False,True,Tiny Tufted grass/sedge,3,3.0
Gap,12,4,True,True,Climber,3,3.0
Gap,12,4,True,True,Large Forb/Herb,0,18.0
Gap,12,4,True,True,Large Forb/Herb,3,16.5
Gap,12,4,True,True,Large Forb/Herb,6,26.0
Gap,12,4,True,True,Large Tufted grass/sedge,0,0.5
Gap,12,4,True,True,Large Tufted grass/sedge,3,3.0
Gap,12,4,True,True,Medium Forb/Herb,0,4.0
Gap,12,4,True,True,Medium Forb/Herb,3,4.0
Gap,12,4,True,True,Medium Forb/Herb,6,3.5
Gap,12,4,True,True,Medium Non-tufted grass/sedge,0,25.0
Gap,12,4,True,True,Medium Non-tufted grass/sedge,3,3.0
Gap,12,4,True,True,Medium Non-tufted grass/sedge,6,3.0
Gap,12,4,True,True,Medium Tufted grass/sedge,3,3.0
Gap,12,4,True,True,Medium Tufted grass/sedge,6,11.0
Gap,12,4,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,12,4,True,True,Prostrate or Mat-forming Forb/Herb,3,3.5
Gap,12,4,True,True,Small Tufted grass/sedge,0,25.5
Gap,12,4,True,True,Small Tufted grass/sedge,3,0.5
Gap,12,4,True,True,Small Tufted grass/sedge,6,0.5
Gap,12,5,False,False,Large Forb/Herb,0,0.5
Gap,12,5,False,False,Large Forb/Herb,3,3.5
Gap,12,5,False,False,Large Forb/Herb,6,0.5
Gap,12,5,False,False,Large Shrub to Medium Tree,6,0.5
Gap,12,5,False,False,Large Tufted grass/sedge,0,7.5
Gap,12,5,False,False,Medium Forb/Herb,0,4.0
Gap,12,5,False,False,Medium Forb/Herb,3,5.5
Gap,12,5,False,False,Medium Forb/Herb,6,4.5
Gap,12,5,False,False,Medium Non-tufted grass/sedge,0,7.5
Gap,12,5,False,False,Medium Non-tufted grass/sedge,3,3.0
Gap,12,5,False,False,Medium Tufted grass/sedge,3,0.5
Gap,12,5,False,False,Medium Tufted grass/sedge,6,3.5
Gap,12,5,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,12,5,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,12,5,False,False,Small Tufted grass/sedge,0,3.0
Gap,12,5,False,False,Small Tufted grass/sedge,3,0.5
Gap,12,5,False,False,Small Tufted grass/sedge,6,1.0
Gap,12,6,True,True,Large Forb/Herb,0,45.0
Gap,12,6,True,True,Large Forb/Herb,3,9.0
Gap,12,6,True,True,Large Forb/Herb,6,18.5
Gap,12,6,True,True,Medium Forb/Herb,0,1.0
Gap,12,6,True,True,Medium Forb/Herb,3,5.0
Gap,12,6,True,True,Medium Forb/Herb,6,2.5
Gap,12,6,True,True,Medium Non-tufted grass/sedge,0,0.5
Gap,12,6,True,True,Medium Non-tufted grass/sedge,3,25.0
Gap,12,6,True,True,Medium Non-tufted grass/sedge,6,3.0
Gap,12,6,True,True,Medium Tufted grass/sedge,3,3.0
Gap,12,6,True,True,Medium Tufted grass/sedge,6,10.5
Gap,12,6,True,True,Prostrate or Mat-forming Forb/Herb,0,2.0
Gap,12,6,True,True,Prostrate or Mat-forming Forb/Herb,3,6.5
Gap,12,6,True,True,Prostrate or Mat-forming Forb/Herb,6,1.5
Gap,12,6,True,True,Small Tufted grass/sedge,0,3.0
Gap,12,6,True,True,Small Tufted grass/sedge,3,1.0
Gap,12,6,True,True,Small Tufted grass/sedge,6,3.0
Gap,12,7,False,True,Climber,6,0.5
Gap,12,7,False,True,Large Forb/Herb,0,0.5
Gap,12,7,False,True,Large Forb/Herb,3,1.5
Gap,12,7,False,True,Large Forb/Herb,6,0.5
Gap,12,7,False,True,Medium Forb/Herb,0,1.5
Gap,12,7,False,True,Medium Forb/Herb,3,6.0
Gap,12,7,False,True,Medium Forb/Herb,6,9.0
Gap,12,7,False,True,Medium Non-tufted grass/sedge,0,25.0
Gap,12,7,False,True,Medium Non-tufted grass/sedge,3,3.0
Gap,12,7,False,True,Medium Non-tufted grass/sedge,6,3.0
Gap,12,7,False,True,Medium Tufted grass/sedge,3,3.0
Gap,12,7,False,True,Prostrate or Mat-forming Forb/Herb,0,1.5
Gap,12,7,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,12,7,False,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Gap,12,7,False,True,Small Tufted grass/sedge,0,25.0
Gap,12,7,False,True,Small Tufted grass/sedge,3,0.5
Gap,12,7,False,True,Small Tufted grass/sedge,6,35.5
Gap,12,8,True,False,Large Forb/Herb,0,3.0
Gap,12,8,True,False,Large Forb/Herb,3,3.5
Gap,12,8,True,False,Large Tufted grass/sedge,0,0.5
Gap,12,8,True,False,Large Tufted grass/sedge,3,0.5
Gap,12,8,True,False,Medium Forb/Herb,0,4.5
Gap,12,8,True,False,Medium Forb/Herb,3,6.0
Gap,12,8,True,False,Medium Forb/Herb,6,1.5
Gap,12,8,True,False,Medium Non-tufted grass/sedge,0,45.0
Gap,12,8,True,False,Medium Non-tufted grass/sedge,3,7.5
Gap,12,8,True,False,Medium Non-tufted grass/sedge,6,7.5
Gap,12,8,True,False,Medium Tufted grass/sedge,6,3.0
Gap,12,8,True,False,Prostrate or Mat-forming Forb/Herb,0,8.5
Gap,12,8,True,False,Prostrate or Mat-forming Forb/Herb,3,15.0
Gap,12,8,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,12,8,True,False,Small Tufted grass/sedge,3,3.0
Gap,12,8,True,False,Small Tufted grass/sedge,6,6.0
Gap,12,9,False,True,Large Forb/Herb,0,0.5
Gap,12,9,False,True,Large Forb/Herb,3,3.0
Gap,12,9,False,True,Large Forb/Herb,6,0.5
Gap,12,9,False,True,Large Tufted grass/sedge,0,3.0
Gap,12,9,False,True,Large Tufted grass/sedge,3,3.0
Gap,12,9,False,True,Medium Forb/Herb,0,1.0
Gap,12,9,False,True,Medium Forb/Herb,3,6.0
Gap,12,9,False,True,Medium Forb/Herb,6,5.5
Gap,12,9,False,True,Medium Non-tufted grass/sedge,0,3.0
Gap,12,9,False,True,Medium Non-tufted grass/sedge,3,7.5
Gap,12,9,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,12,9,False,True,Medium Tufted grass/sedge,3,0.5
Gap,12,9,False,True,Medium Tufted grass/sedge,6,3.0
Gap,12,9,False,True,Prostrate or Mat-forming Forb/Herb,0,15.0
Gap,12,9,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Gap,12,9,False,True,Prostrate or Mat-forming Forb/Herb,6,1.5
Gap,12,9,False,True,Small Forb/Herb,3,0.5
Gap,12,9,False,True,Small Tufted grass/sedge,0,3.5
Gap,12,9,False,True,Small Tufted grass/sedge,3,3.0
Gap,12,9,False,True,Small Tufted grass/sedge,6,3.0
Gap,12,10,True,True,Large Forb/Herb,0,1.5
Gap,12,10,True,True,Large Forb/Herb,3,4.0
Gap,12,10,True,True,Large Forb/Herb,6,3.5
Gap,12,10,True,True,Medium Forb/Herb,0,1.0
Gap,12,10,True,True,Medium Forb/Herb,3,5.0
Gap,12,10,True,True,Medium Forb/Herb,6,5.0
Gap,12,10,True,True,Medium Non-tufted grass/sedge,0,0.5
Gap,12,10,True,True,Medium Non-tufted grass/sedge,6,3.0
Gap,12,10,True,True,Medium Tufted grass/sedge,3,7.5
Gap,12,10,True,True,Medium Tufted grass/sedge,6,3.0
Gap,12,10,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,12,10,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,12,10,True,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Gap,12,10,True,True,Small Tufted grass/sedge,0,3.5
Gap,12,10,True,True,Small Tufted grass/sedge,3,6.0
Gap,12,10,True,True,Small Tufted grass/sedge,6,1.5
Gap,12,11,False,True,Large Forb/Herb,0,0.5
Gap,12,11,False,True,Large Forb/Herb,3,1.0
Gap,12,11,False,True,Medium Forb/Herb,0,1.5
Gap,12,11,False,True,Medium Forb/Herb,3,1.0
Gap,12,11,False,True,Medium Forb/Herb,6,0.5
Gap,12,11,False,True,Medium Non-tufted grass/sedge,0,0.5
Gap,12,11,False,True,Medium Non-tufted grass/sedge,3,3.0
Gap,12,11,False,True,Medium Non-tufted grass/sedge,6,0.5
Gap,12,11,False,True,Medium Tufted grass/sedge,3,0.5
Gap,12,11,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,12,11,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,12,11,False,True,Prostrate or Mat-forming Forb/Herb,6,3.0
Gap,12,11,False,True,Small Tufted grass/sedge,3,0.5
Gap,12,11,False,True,Small Tufted grass/sedge,6,0.5
Gap,12,12,True,True,Climber,3,0.5
Gap,12,12,True,True,Large Forb/Herb,0,1.5
Gap,12,12,True,True,Large Forb/Herb,3,11.0
Gap,12,12,True,True,Large Forb/Herb,6,3.5
Gap,12,12,True,True,Large Tufted grass/sedge,3,0.5
Gap,12,12,True,True,Medium Forb/Herb,0,2.0
Gap,12,12,True,True,Medium Forb/Herb,3,0.5
Gap,12,12,True,True,Medium Forb/Herb,6,1.0
Gap,12,12,True,True,Medium Non-tufted grass/sedge,0,7.5
Gap,12,12,True,True,Medium Non-tufted grass/sedge,3,15.0
Gap,12,12,True,True,Medium Non-tufted grass/sedge,6,7.5
Gap,12,12,True,True,Medium Tufted grass/sedge,6,28.0
Gap,12,12,True,True,Prostrate or Mat-forming Forb/Herb,0,3.5
Gap,12,12,True,True,Prostrate or Mat-forming Forb/Herb,3,6.5
Gap,12,12,True,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Gap,12,12,True,True,Small Tufted grass/sedge,0,0.5
Gap,12,12,True,True,Small Tufted grass/sedge,3,3.0
Gap,12,13,False,False,Large Forb/Herb,0,1.0
Gap,12,13,False,False,Large Forb/Herb,3,4.0
Gap,12,13,False,False,Large Forb/Herb,6,0.5
Gap,12,13,False,False,Large Tufted grass/sedge,0,0.5
Gap,12,13,False,False,Large Tufted grass/sedge,3,0.5
Gap,12,13,False,False,Medium Forb/Herb,0,2.0
Gap,12,13,False,False,Medium Forb/Herb,3,3.0
Gap,12,13,False,False,Medium Forb/Herb,6,2.0
Gap,12,13,False,False,Medium Non-tufted grass/sedge,0,7.5
Gap,12,13,False,False,Medium Non-tufted grass/sedge,3,3.0
Gap,12,13,False,False,Medium Non-tufted grass/sedge,6,3.0
Gap,12,13,False,False,Medium Tufted grass/sedge,3,0.5
Gap,12,13,False,False,Prostrate or Mat-forming Forb/Herb,0,3.5
Gap,12,13,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,12,13,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,12,13,False,False,Small Tufted grass/sedge,0,0.5
Gap,12,13,False,False,Small Tufted grass/sedge,6,0.5
Gap,12,14,True,True,Large Forb/Herb,0,0.5
Gap,12,14,True,True,Large Forb/Herb,3,3.5
Gap,12,14,True,True,Medium Forb/Herb,0,1.0
Gap,12,14,True,True,Medium Forb/Herb,3,0.5
Gap,12,14,True,True,Medium Forb/Herb,6,1.0
Gap,12,14,True,True,Medium Non-tufted grass/sedge,0,7.5
Gap,12,14,True,True,Medium Non-tufted grass/sedge,3,45.0
Gap,12,14,True,True,Medium Non-tufted grass/sedge,6,7.5
Gap,12,14,True,True,Medium Tufted grass/sedge,3,15.0
Gap,12,14,True,True,Medium Tufted grass/sedge,6,3.0
Gap,12,14,True,True,Prostrate or Mat-forming Forb/Herb,0,4.0
Gap,12,14,True,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,12,14,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,12,14,True,True,Small Tufted grass/sedge,0,15.0
Gap,12,15,False,False,Large Forb/Herb,0,1.0
Gap,12,15,False,False,Large Forb/Herb,3,3.5
Gap,12,15,False,False,Large Shrub to Medium Tree,0,0.5
Gap,12,15,False,False,Large Tufted grass/sedge,0,0.5
Gap,12,15,False,False,Large Tufted grass/sedge,3,3.0
Gap,12,15,False,False,Medium Forb/Herb,0,2.0
Gap,12,15,False,False,Medium Forb/Herb,3,5.5
Gap,12,15,False,False,Medium Forb/Herb,6,4.0
Gap,12,15,False,False,Medium Non-tufted grass/sedge,0,15.0
Gap,12,15,False,False,Medium Non-tufted grass/sedge,3,3.0
Gap,12,15,False,False,Medium Non-tufted grass/sedge,6,3.0
Gap,12,15,False,False,Medium Tufted grass/sedge,6,0.5
Gap,12,15,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,12,15,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,12,15,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,12,15,False,False,Small Tufted grass/sedge,0,3.0
Gap,12,15,False,False,Small Tufted grass/sedge,3,3.5
Gap,12,15,False,False,Small Tufted grass/sedge,6,7.5
Gap,12,16,True,True,Large Forb/Herb,0,4.0
Gap,12,16,True,True,Large Forb/Herb,3,11.0
Gap,12,16,True,True,Large Forb/Herb,6,7.5
Gap,12,16,True,True,Medium Forb/Herb,0,11.5
Gap,12,16,True,True,Medium Forb/Herb,3,6.5
Gap,12,16,True,True,Medium Forb/Herb,6,15.5
Gap,12,16,True,True,Medium Non-tufted grass/sedge,3,3.0
Gap,12,16,True,True,Medium Tufted grass/sedge,0,0.5
Gap,12,16,True,True,Medium Tufted grass/sedge,6,1.0
Gap,12,16,True,True,Prostrate or Mat-forming Forb/Herb,0,3.5
Gap,12,16,True,True,Prostrate or Mat-forming Forb/Herb,3,7.5
Gap,12,16,True,True,Small Tufted grass/sedge,0,15.0
Gap,12,16,True,True,Small Tufted grass/sedge,3,3.5
Gap,12,17,False,True,Climber,3,0.5
Gap,12,17,False,True,Large Forb/Herb,0,4.0
Gap,12,17,False,True,Large Forb/Herb,3,15.5
Gap,12,17,False,True,Large Forb/Herb,6,0.5
Gap,12,17,False,True,Large Shrub to Medium Tree,0,0.5
Gap,12,17,False,True,Large Tufted grass/sedge,0,0.5
Gap,12,17,False,True,Large Tufted grass/sedge,3,3.0
Gap,12,17,False,True,Medium Forb/Herb,0,2.0
Gap,12,17,False,True,Medium Forb/Herb,3,6.5
Gap,12,17,False,True,Medium Forb/Herb,6,8.5
Gap,12,17,False,True,Medium Non-tufted grass/sedge,0,3.0
Gap,12,17,False,True,Medium Non-tufted grass/sedge,3,35.0
Gap,12,17,False,True,Medium Non-tufted grass/sedge,6,130.0
Gap,12,17,False,True,Prostrate or Mat-forming Forb/Herb,0,8.0
Gap,12,17,False,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Gap,12,17,False,True,Prostrate or Mat-forming Forb/Herb,6,1.0
Gap,12,17,False,True,Small Tufted grass/sedge,0,3.0
Gap,12,17,False,True,Tufted Ground Fern,6,1.0
Gap,12,18,True,True,Large Forb/Herb,0,4.0
Gap,12,18,True,True,Large Forb/Herb,3,18.0
Gap,12,18,True,True,Large Forb/Herb,6,55.0
Gap,12,18,True,True,Large Shrub to Medium Tree,0,0.5
Gap,12,18,True,True,Medium Forb/Herb,0,1.5
Gap,12,18,True,True,Medium Forb/Herb,3,6.5
Gap,12,18,True,True,Medium Forb/Herb,6,2.0
Gap,12,18,True,True,Medium Non-tufted grass/sedge,0,3.0
Gap,12,18,True,True,Medium Non-tufted grass/sedge,3,7.5
Gap,12,18,True,True,Medium Non-tufted grass/sedge,6,0.5
Gap,12,18,True,True,Medium Tufted grass/sedge,0,0.5
Gap,12,18,True,True,Medium Tufted grass/sedge,3,15.0
Gap,12,18,True,True,Medium Tufted grass/sedge,6,10.5
Gap,12,18,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Gap,12,18,True,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Gap,12,18,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Gap,12,18,True,True,Small Tufted grass/sedge,0,1.0
Gap,12,18,True,True,Small Tufted grass/sedge,3,3.0
Gap,12,19,False,True,Climber,6,0.5
Gap,12,19,False,True,Large Forb/Herb,0,8.5
Gap,12,19,False,True,Large Forb/Herb,3,29.0
Gap,12,19,False,True,Large Forb/Herb,6,38.0
Gap,12,19,False,True,Large Tufted grass/sedge,3,0.5
Gap,12,19,False,True,Large Tufted grass/sedge,6,0.5
