Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Gap,10,24,True,True,True,Medium Non-tufted grass/sedge,6,0.007407407407407408
Gap,10,24,True,True,True,Tufted Ground Fern,0,0.007407407407407408
Gap,10,24,True,True,True,Tufted Ground Fern,3,0.007407407407407408
Gap,10,24,True,True,True,Tufted Ground Fern,6,0.0
Gap,10,25,False,True,False,Large Forb/Herb,0,0.018518518518518517
Gap,10,25,False,True,False,Large Forb/Herb,3,0.037037037037037035
Gap,10,25,False,True,False,Large Forb/Herb,6,0.0
Gap,10,25,False,True,False,Medium Forb/Herb,0,0.0
Gap,10,25,False,True,False,Medium Forb/Herb,3,0.2222222222222222
Gap,10,25,False,True,False,Medium Forb/Herb,6,0.018518518518518517
Gap,10,25,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.018518518518518517
Gap,10,25,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.1111111111111111
Gap,10,25,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.018518518518518517
Gap,10,25,False,True,False,Small Tufted grass/sedge,0,0.2777777777777778
Gap,10,25,False,True,False,Small Tufted grass/sedge,3,0.2777777777777778
Gap,10,25,False,True,False,Small Tufted grass/sedge,6,0.0
Gap,10,25,False,True,True,Medium Forb/Herb,0,0.0625
Gap,10,25,False,True,True,Medium Forb/Herb,3,0.0
Gap,10,25,False,True,True,Medium Forb/Herb,6,0.0625
Gap,10,25,False,True,True,Medium Non-tufted grass/sedge,0,0.375
Gap,10,25,False,True,True,Medium Non-tufted grass/sedge,3,0.375
Gap,10,25,False,True,True,Medium Non-tufted grass/sedge,6,0.0625
Gap,10,25,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.0625
Gap,10,25,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,25,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,26,True,True,False,Large Forb/Herb,0,0.0
Gap,10,26,True,True,False,Large Forb/Herb,3,0.05
Gap,10,26,True,True,False,Large Forb/Herb,6,0.0
Gap,10,26,True,True,False,Medium Forb/Herb,0,0.05
Gap,10,26,True,True,False,Medium Forb/Herb,3,0.15
Gap,10,26,True,True,False,Medium Forb/Herb,6,0.05
Gap,10,26,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,26,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.05
Gap,10,26,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.05
Gap,10,26,True,True,False,Small Tufted grass/sedge,0,0.3
Gap,10,26,True,True,False,Small Tufted grass/sedge,3,0.3
Gap,10,26,True,True,False,Small Tufted grass/sedge,6,0.0
Gap,10,26,True,True,True,Large Forb/Herb,0,0.40540540540540543
Gap,10,26,True,True,True,Large Forb/Herb,3,0.0
Gap,10,26,True,True,True,Large Forb/Herb,6,0.0
Gap,10,26,True,True,True,Medium Non-tufted grass/sedge,0,0.16216216216216217
Gap,10,26,True,True,True,Medium Non-tufted grass/sedge,3,0.16216216216216217
Gap,10,26,True,True,True,Medium Non-tufted grass/sedge,6,0.02702702702702703
Gap,10,26,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.02702702702702703
Gap,10,26,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.16216216216216217
Gap,10,26,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,26,True,True,True,Small Tufted grass/sedge,0,0.0
Gap,10,26,True,True,True,Small Tufted grass/sedge,3,0.0
Gap,10,26,True,True,True,Small Tufted grass/sedge,6,0.02702702702702703
Gap,10,26,True,True,True,Tufted Ground Fern,0,0.02702702702702703
Gap,10,26,True,True,True,Tufted Ground Fern,3,0.0
Gap,10,26,True,True,True,Tufted Ground Fern,6,0.0
Gap,10,27,False,False,False,Large Forb/Herb,0,0.05263157894736842
Gap,10,27,False,False,False,Large Forb/Herb,3,0.0
Gap,10,27,False,False,False,Large Forb/Herb,6,0.0
Gap,10,27,False,False,False,Medium Forb/Herb,0,0.05263157894736842
Gap,10,27,False,False,False,Medium Forb/Herb,3,0.10526315789473684
Gap,10,27,False,False,False,Medium Forb/Herb,6,0.0
Gap,10,27,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Gap,10,27,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Gap,10,27,False,False,False,Medium Non-tufted grass/sedge,6,0.05263157894736842
Gap,10,27,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,27,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.05263157894736842
Gap,10,27,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.05263157894736842
Gap,10,27,False,False,False,Small Tufted grass/sedge,0,0.3157894736842105
Gap,10,27,False,False,False,Small Tufted grass/sedge,3,0.3157894736842105
Gap,10,27,False,False,False,Small Tufted grass/sedge,6,0.0
Gap,10,27,False,False,True,Large Forb/Herb,0,0.22058823529411764
Gap,10,27,False,False,True,Large Forb/Herb,3,0.11029411764705882
Gap,10,27,False,False,True,Large Forb/Herb,6,0.5147058823529411
Gap,10,27,False,False,True,Medium Forb/Herb,0,0.0
Gap,10,27,False,False,True,Medium Forb/Herb,3,0.007352941176470588
Gap,10,27,False,False,True,Medium Forb/Herb,6,0.0
Gap,10,27,False,False,True,Medium Non-tufted grass/sedge,0,0.007352941176470588
Gap,10,27,False,False,True,Medium Non-tufted grass/sedge,3,0.04411764705882353
Gap,10,27,False,False,True,Medium Non-tufted grass/sedge,6,0.0
Gap,10,27,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.04411764705882353
Gap,10,27,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.04411764705882353
Gap,10,27,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,27,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,27,False,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,27,False,False,True,Small Tufted grass/sedge,6,0.007352941176470588
Gap,10,28,True,False,False,Large Forb/Herb,0,0.009615384615384616
Gap,10,28,True,False,False,Large Forb/Herb,3,0.07692307692307693
Gap,10,28,True,False,False,Large Forb/Herb,6,0.019230769230769232
Gap,10,28,True,False,False,Medium Forb/Herb,0,0.038461538461538464
Gap,10,28,True,False,False,Medium Forb/Herb,3,0.019230769230769232
Gap,10,28,True,False,False,Medium Forb/Herb,6,0.019230769230769232
Gap,10,28,True,False,False,Medium Tufted grass/sedge,0,0.0
Gap,10,28,True,False,False,Medium Tufted grass/sedge,3,0.0
Gap,10,28,True,False,False,Medium Tufted grass/sedge,6,0.009615384615384616
Gap,10,28,True,False,False,Prostrate or Mat-forming Forb/Herb,0,0.009615384615384616
Gap,10,28,True,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,10,28,True,False,False,Prostrate or Mat-forming Forb/Herb,6,0.009615384615384616
Gap,10,28,True,False,False,Small Non-tufted grass/sedge,0,0.009615384615384616
Gap,10,28,True,False,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,28,True,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,28,True,False,False,Small Tufted grass/sedge,0,0.4807692307692308
Gap,10,28,True,False,False,Small Tufted grass/sedge,3,0.28846153846153844
Gap,10,28,True,False,False,Small Tufted grass/sedge,6,0.009615384615384616
Gap,10,28,True,False,True,Large Forb/Herb,0,0.25252525252525254
Gap,10,28,True,False,True,Large Forb/Herb,3,0.35353535353535354
Gap,10,28,True,False,True,Large Forb/Herb,6,0.35353535353535354
Gap,10,28,True,False,True,Medium Forb/Herb,0,0.005050505050505051
Gap,10,28,True,False,True,Medium Forb/Herb,3,0.005050505050505051
Gap,10,28,True,False,True,Medium Forb/Herb,6,0.005050505050505051
Gap,10,28,True,False,True,Medium Non-tufted grass/sedge,0,0.005050505050505051
Gap,10,28,True,False,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,28,True,False,True,Medium Non-tufted grass/sedge,6,0.005050505050505051
Gap,10,28,True,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,28,True,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,28,True,False,True,Small Tufted grass/sedge,6,0.005050505050505051
Gap,10,28,True,False,True,Tufted Ground Fern,0,0.005050505050505051
Gap,10,28,True,False,True,Tufted Ground Fern,3,0.0
Gap,10,28,True,False,True,Tufted Ground Fern,6,0.005050505050505051
Gap,10,29,False,False,False,Large Forb/Herb,0,0.03571428571428571
Gap,10,29,False,False,False,Large Forb/Herb,3,0.21428571428571427
Gap,10,29,False,False,False,Large Forb/Herb,6,0.07142857142857142
Gap,10,29,False,False,False,Medium Forb/Herb,0,0.07142857142857142
Gap,10,29,False,False,False,Medium Forb/Herb,3,0.07142857142857142
Gap,10,29,False,False,False,Medium Forb/Herb,6,0.0
Gap,10,29,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.03571428571428571
Gap,10,29,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.21428571428571427
Gap,10,29,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.03571428571428571
Gap,10,29,False,False,False,Small Tufted grass/sedge,0,0.21428571428571427
Gap,10,29,False,False,False,Small Tufted grass/sedge,3,0.03571428571428571
Gap,10,29,False,False,False,Small Tufted grass/sedge,6,0.0
Gap,10,29,False,False,True,Medium Forb/Herb,0,0.0
Gap,10,29,False,False,True,Medium Forb/Herb,3,0.027777777777777776
Gap,10,29,False,False,True,Medium Forb/Herb,6,0.0
Gap,10,29,False,False,True,Medium Non-tufted grass/sedge,0,0.4166666666666667
Gap,10,29,False,False,True,Medium Non-tufted grass/sedge,3,0.16666666666666666
Gap,10,29,False,False,True,Medium Non-tufted grass/sedge,6,0.16666666666666666
Gap,10,29,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.16666666666666666
Gap,10,29,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.027777777777777776
Gap,10,29,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,29,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,10,29,False,False,True,Small Tufted grass/sedge,3,0.0
Gap,10,29,False,False,True,Small Tufted grass/sedge,6,0.027777777777777776
Gap,10,30,True,True,False,Large Forb/Herb,0,0.008620689655172414
Gap,10,30,True,True,False,Large Forb/Herb,3,0.017241379310344827
Gap,10,30,True,True,False,Large Forb/Herb,6,0.008620689655172414
Gap,10,30,True,True,False,Large Tufted grass/sedge,0,0.05172413793103448
Gap,10,30,True,True,False,Large Tufted grass/sedge,3,0.43103448275862066
Gap,10,30,True,True,False,Large Tufted grass/sedge,6,0.008620689655172414
Gap,10,30,True,True,False,Medium Forb/Herb,0,0.017241379310344827
Gap,10,30,True,True,False,Medium Forb/Herb,3,0.11206896551724138
Gap,10,30,True,True,False,Medium Forb/Herb,6,0.0
Gap,10,30,True,True,False,Medium Tufted grass/sedge,0,0.0
Gap,10,30,True,True,False,Medium Tufted grass/sedge,3,0.0
Gap,10,30,True,True,False,Medium Tufted grass/sedge,6,0.25862068965517243
Gap,10,30,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.008620689655172414
Gap,10,30,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.05172413793103448
Gap,10,30,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.008620689655172414
Gap,10,30,True,True,False,Small Non-tufted grass/sedge,0,0.008620689655172414
Gap,10,30,True,True,False,Small Non-tufted grass/sedge,3,0.0
Gap,10,30,True,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,30,True,True,False,Small Tufted grass/sedge,0,0.008620689655172414
Gap,10,30,True,True,False,Small Tufted grass/sedge,3,0.0
Gap,10,30,True,True,False,Small Tufted grass/sedge,6,0.0
Gap,10,30,True,True,True,Large Forb/Herb,0,0.11538461538461539
Gap,10,30,True,True,True,Large Forb/Herb,3,0.28846153846153844
Gap,10,30,True,True,True,Large Forb/Herb,6,0.5769230769230769
Gap,10,30,True,True,True,Large Shrub to Medium Tree,0,0.0
Gap,10,30,True,True,True,Large Shrub to Medium Tree,3,0.019230769230769232
Gap,10,30,True,True,True,Large Shrub to Medium Tree,6,0.0
Gap,10,31,False,True,False,Climber,0,0.0
Gap,10,31,False,True,False,Climber,3,0.010416666666666666
Gap,10,31,False,True,False,Climber,6,0.0
Gap,10,31,False,True,False,Large Forb/Herb,0,0.03125
Gap,10,31,False,True,False,Large Forb/Herb,3,0.041666666666666664
Gap,10,31,False,True,False,Large Forb/Herb,6,0.010416666666666666
Gap,10,31,False,True,False,Medium Forb/Herb,0,0.041666666666666664
Gap,10,31,False,True,False,Medium Forb/Herb,3,0.3958333333333333
Gap,10,31,False,True,False,Medium Forb/Herb,6,0.010416666666666666
Gap,10,31,False,True,False,Medium Tufted grass/sedge,0,0.0
Gap,10,31,False,True,False,Medium Tufted grass/sedge,3,0.0
Gap,10,31,False,True,False,Medium Tufted grass/sedge,6,0.010416666666666666
Gap,10,31,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.010416666666666666
Gap,10,31,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.010416666666666666
Gap,10,31,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.020833333333333332
Gap,10,31,False,True,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,31,False,True,False,Small Non-tufted grass/sedge,3,0.010416666666666666
Gap,10,31,False,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,10,31,False,True,False,Small Tufted grass/sedge,0,0.15625
Gap,10,31,False,True,False,Small Tufted grass/sedge,3,0.22916666666666666
Gap,10,31,False,True,False,Small Tufted grass/sedge,6,0.010416666666666666
Gap,10,31,False,True,True,Large Forb/Herb,0,0.13452914798206278
Gap,10,31,False,True,True,Large Forb/Herb,3,0.31390134529147984
Gap,10,31,False,True,True,Large Forb/Herb,6,0.40358744394618834
Gap,10,31,False,True,True,Medium Forb/Herb,0,0.004484304932735426
Gap,10,31,False,True,True,Medium Forb/Herb,3,0.04035874439461883
Gap,10,31,False,True,True,Medium Forb/Herb,6,0.008968609865470852
Gap,10,31,False,True,True,Medium Non-tufted grass/sedge,0,0.026905829596412557
Gap,10,31,False,True,True,Medium Non-tufted grass/sedge,3,0.026905829596412557
Gap,10,31,False,True,True,Medium Non-tufted grass/sedge,6,0.004484304932735426
Gap,10,31,False,True,True,Small Tufted grass/sedge,0,0.0
Gap,10,31,False,True,True,Small Tufted grass/sedge,3,0.026905829596412557
Gap,10,31,False,True,True,Small Tufted grass/sedge,6,0.004484304932735426
Gap,10,31,False,True,True,Tufted Ground Fern,0,0.0
Gap,10,31,False,True,True,Tufted Ground Fern,3,0.0
Gap,10,31,False,True,True,Tufted Ground Fern,6,0.004484304932735426
Gap,10,32,True,True,False,Large Forb/Herb,0,0.007462686567164179
Gap,10,32,True,True,False,Large Forb/Herb,3,0.1044776119402985
Gap,10,32,True,True,False,Large Forb/Herb,6,0.05970149253731343
Gap,10,32,True,True,False,Medium Forb/Herb,0,0.022388059701492536
Gap,10,32,True,True,False,Medium Forb/Herb,3,0.007462686567164179
Gap,10,32,True,True,False,Medium Forb/Herb,6,0.022388059701492536
Gap,10,32,True,True,False,Medium Tufted grass/sedge,0,0.0
Gap,10,32,True,True,False,Medium Tufted grass/sedge,3,0.0
Gap,10,32,True,True,False,Medium Tufted grass/sedge,6,0.007462686567164179
Gap,10,32,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,10,32,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.04477611940298507
Gap,10,32,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.014925373134328358
Gap,10,32,True,True,False,Small Non-tufted grass/sedge,0,0.0
Gap,10,32,True,True,False,Small Non-tufted grass/sedge,3,0.007462686567164179
Gap,10,32,True,True,False,Small Non-tufted grass/sedge,6,0.04477611940298507
Gap,10,32,True,True,False,Small Tufted grass/sedge,0,0.22388059701492538
Gap,10,32,True,True,False,Small Tufted grass/sedge,3,0.3805970149253731
Gap,10,32,True,True,False,Small Tufted grass/sedge,6,0.05223880597014925
Gap,10,32,True,True,True,Large Forb/Herb,0,0.07228915662650602
Gap,10,32,True,True,True,Large Forb/Herb,3,0.07228915662650602
Gap,10,32,True,True,True,Large Forb/Herb,6,0.18072289156626506
Gap,10,32,True,True,True,Medium Forb/Herb,0,0.0
Gap,10,32,True,True,True,Medium Forb/Herb,3,0.0
Gap,10,32,True,True,True,Medium Forb/Herb,6,0.07228915662650602
Gap,10,32,True,True,True,Medium Non-tufted grass/sedge,0,0.07228915662650602
Gap,10,32,True,True,True,Medium Non-tufted grass/sedge,3,0.0
Gap,10,32,True,True,True,Medium Non-tufted grass/sedge,6,0.012048192771084338
Gap,10,32,True,True,True,Prostrate or Mat-forming Forb/Herb,0,0.012048192771084338
Gap,10,32,True,True,True,Prostrate or Mat-forming Forb/Herb,3,0.07228915662650602
Gap,10,32,True,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,10,32,True,True,True,Small Tufted grass/sedge,0,0.0
Gap,10,32,True,True,True,Small Tufted grass/sedge,3,0.0
Gap,10,32,True,True,True,Small Tufted grass/sedge,6,0.3614457831325301
Gap,10,32,True,True,True,Tufted Ground Fern,0,0.0
Gap,10,32,True,True,True,Tufted Ground Fern,3,0.0
Gap,10,32,True,True,True,Tufted Ground Fern,6,0.07228915662650602
Gap,12,1,False,False,False,Large Forb/Herb,0,0.03389830508474576
Gap,12,1,False,False,False,Large Forb/Herb,3,0.025423728813559324
Gap,12,1,False,False,False,Large Forb/Herb,6,0.0
Gap,12,1,False,False,False,Large Tufted grass/sedge,0,0.2542372881355932
Gap,12,1,False,False,False,Large Tufted grass/sedge,3,0.1271186440677966
Gap,12,1,False,False,False,Large Tufted grass/sedge,6,0.0
Gap,12,1,False,False,False,Medium Forb/Herb,0,0.0423728813559322
Gap,12,1,False,False,False,Medium Forb/Herb,3,0.1271186440677966
Gap,12,1,False,False,False,Medium Forb/Herb,6,0.07627118644067797
Gap,12,1,False,False,False,Medium Tufted grass/sedge,0,0.0
Gap,12,1,False,False,False,Medium Tufted grass/sedge,3,0.0
Gap,12,1,False,False,False,Medium Tufted grass/sedge,6,0.05084745762711865
Gap,12,1,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.13559322033898305
Gap,12,1,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.05084745762711865
Gap,12,1,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.00847457627118644
Gap,12,1,False,False,False,Small Non-tufted grass/sedge,0,0.0
Gap,12,1,False,False,False,Small Non-tufted grass/sedge,3,0.00847457627118644
Gap,12,1,False,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,12,1,False,False,False,Small Tufted grass/sedge,0,0.00847457627118644
Gap,12,1,False,False,False,Small Tufted grass/sedge,3,0.05084745762711865
Gap,12,1,False,False,False,Small Tufted grass/sedge,6,0.0
Gap,12,1,False,False,True,Large Forb/Herb,0,0.23809523809523808
Gap,12,1,False,False,True,Large Forb/Herb,3,0.11904761904761904
Gap,12,1,False,False,True,Large Forb/Herb,6,0.23809523809523808
Gap,12,1,False,False,True,Medium Forb/Herb,0,0.11904761904761904
Gap,12,1,False,False,True,Medium Forb/Herb,3,0.05555555555555555
Gap,12,1,False,False,True,Medium Forb/Herb,6,0.007936507936507936
Gap,12,1,False,False,True,Medium Non-tufted grass/sedge,0,0.11904761904761904
Gap,12,1,False,False,True,Medium Non-tufted grass/sedge,3,0.0
Gap,12,1,False,False,True,Medium Non-tufted grass/sedge,6,0.047619047619047616
Gap,12,1,False,False,True,Small Tufted grass/sedge,0,0.0
Gap,12,1,False,False,True,Small Tufted grass/sedge,3,0.007936507936507936
Gap,12,1,False,False,True,Small Tufted grass/sedge,6,0.047619047619047616
Gap,12,2,True,True,False,Large Forb/Herb,0,0.20809248554913296
Gap,12,2,True,True,False,Large Forb/Herb,3,0.04046242774566474
Gap,12,2,True,True,False,Large Forb/Herb,6,0.03468208092485549
Gap,12,2,True,True,False,Large Tufted grass/sedge,0,0.0
Gap,12,2,True,True,False,Large Tufted grass/sedge,3,0.03468208092485549
Gap,12,2,True,True,False,Large Tufted grass/sedge,6,0.0
Gap,12,2,True,True,False,Medium Forb/Herb,0,0.13872832369942195
Gap,12,2,True,True,False,Medium Forb/Herb,3,0.10982658959537572
Gap,12,2,True,True,False,Medium Forb/Herb,6,0.005780346820809248
Gap,12,2,True,True,False,Medium Tufted grass/sedge,0,0.0
Gap,12,2,True,True,False,Medium Tufted grass/sedge,3,0.08670520231213873
Gap,12,2,True,True,False,Medium Tufted grass/sedge,6,0.08670520231213873
Gap,12,2,True,True,False,Prostrate or Mat-forming Forb/Herb,0,0.03468208092485549
Gap,12,2,True,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,12,2,True,True,False,Prostrate or Mat-forming Forb/Herb,6,0.04046242774566474
Gap,12,2,True,True,False,Small Tufted grass/sedge,0,0.17341040462427745
Gap,12,2,True,True,False,Small Tufted grass/sedge,3,0.005780346820809248
Gap,12,2,True,True,False,Small Tufted grass/sedge,6,0.0
Gap,12,2,True,True,True,Climber,0,0.0
Gap,12,2,True,True,True,Climber,3,0.01764705882352941
Gap,12,2,True,True,True,Climber,6,0.0
Gap,12,2,True,True,True,Large Forb/Herb,0,0.01764705882352941
Gap,12,2,True,True,True,Large Forb/Herb,3,0.3235294117647059
Gap,12,2,True,True,True,Large Forb/Herb,6,0.3235294117647059
Gap,12,2,True,True,True,Medium Forb/Herb,0,0.052941176470588235
Gap,12,2,True,True,True,Medium Forb/Herb,3,0.0
Gap,12,2,True,True,True,Medium Forb/Herb,6,0.0058823529411764705
