Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Gap,12,21,False,False,Large Shrub to Medium Tree,0,0.011627906976744186
Gap,12,21,False,False,Large Shrub to Medium Tree,3,0.0
Gap,12,21,False,False,Large Shrub to Medium Tree,6,0.0
Gap,12,21,False,False,Large Tufted grass/sedge,0,0.011627906976744186
Gap,12,21,False,False,Large Tufted grass/sedge,3,0.0
Gap,12,21,False,False,Large Tufted grass/sedge,6,0.0
Gap,12,21,False,False,Medium Forb/Herb,0,0.046511627906976744
Gap,12,21,False,False,Medium Forb/Herb,3,0.12790697674418605
Gap,12,21,False,False,Medium Forb/Herb,6,0.08139534883720931
Gap,12,21,False,False,Medium Non-tufted grass/sedge,0,0.023255813953488372
Gap,12,21,False,False,Medium Non-tufted grass/sedge,3,0.023255813953488372
Gap,12,21,False,False,Medium Non-tufted grass/sedge,6,0.0
Gap,12,21,False,False,Medium Tufted grass/sedge,0,0.0
Gap,12,21,False,False,Medium Tufted grass/sedge,3,0.011627906976744186
Gap,12,21,False,False,Medium Tufted grass/sedge,6,0.011627906976744186
Gap,12,21,False,False,Prostrate or Mat-forming Forb/Herb,0,0.03488372093023256
Gap,12,21,False,False,Prostrate or Mat-forming Forb/Herb,3,0.03488372093023256
Gap,12,21,False,False,Prostrate or Mat-forming Forb/Herb,6,0.023255813953488372
Gap,12,21,False,False,Small Shrub,0,0.0
Gap,12,21,False,False,Small Shrub,3,0.0
Gap,12,21,False,False,Small Shrub,6,0.011627906976744186
Gap,12,21,False,False,Small Tufted grass/sedge,0,0.023255813953488372
Gap,12,21,False,False,Small Tufted grass/sedge,3,0.023255813953488372
Gap,12,21,False,False,Small Tufted grass/sedge,6,0.03488372093023256
Gap,12,22,True,False,Large Forb/Herb,0,0.029850746268656716
Gap,12,22,True,False,Large Forb/Herb,3,0.07462686567164178
Gap,12,22,True,False,Large Forb/Herb,6,0.19402985074626866
Gap,12,22,True,False,Large Tufted grass/sedge,0,0.014925373134328358
Gap,12,22,True,False,Large Tufted grass/sedge,3,0.014925373134328358
Gap,12,22,True,False,Large Tufted grass/sedge,6,0.0
Gap,12,22,True,False,Medium Forb/Herb,0,0.11940298507462686
Gap,12,22,True,False,Medium Forb/Herb,3,0.13432835820895522
Gap,12,22,True,False,Medium Forb/Herb,6,0.05970149253731343
Gap,12,22,True,False,Medium Non-tufted grass/sedge,0,0.029850746268656716
Gap,12,22,True,False,Medium Non-tufted grass/sedge,3,0.014925373134328358
Gap,12,22,True,False,Medium Non-tufted grass/sedge,6,0.014925373134328358
Gap,12,22,True,False,Medium Tufted grass/sedge,0,0.0
Gap,12,22,True,False,Medium Tufted grass/sedge,3,0.029850746268656716
Gap,12,22,True,False,Medium Tufted grass/sedge,6,0.16417910447761194
Gap,12,22,True,False,Prostrate or Mat-forming Forb/Herb,0,0.029850746268656716
Gap,12,22,True,False,Prostrate or Mat-forming Forb/Herb,3,0.014925373134328358
Gap,12,22,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,12,22,True,False,Small Tufted grass/sedge,0,0.029850746268656716
Gap,12,22,True,False,Small Tufted grass/sedge,3,0.014925373134328358
Gap,12,22,True,False,Small Tufted grass/sedge,6,0.014925373134328358
Gap,12,23,False,True,Large Forb/Herb,0,0.0
Gap,12,23,False,True,Large Forb/Herb,3,0.14814814814814814
Gap,12,23,False,True,Large Forb/Herb,6,0.037037037037037035
Gap,12,23,False,True,Medium Forb/Herb,0,0.07407407407407407
Gap,12,23,False,True,Medium Forb/Herb,3,0.25925925925925924
Gap,12,23,False,True,Medium Forb/Herb,6,0.0
Gap,12,23,False,True,Medium Non-tufted grass/sedge,0,0.0
Gap,12,23,False,True,Medium Non-tufted grass/sedge,3,0.07407407407407407
Gap,12,23,False,True,Medium Non-tufted grass/sedge,6,0.0
Gap,12,23,False,True,Medium Tufted grass/sedge,0,0.0
Gap,12,23,False,True,Medium Tufted grass/sedge,3,0.037037037037037035
Gap,12,23,False,True,Medium Tufted grass/sedge,6,0.037037037037037035
Gap,12,23,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Gap,12,23,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,12,23,False,True,Prostrate or Mat-forming Forb/Herb,6,0.07407407407407407
Gap,12,23,False,True,Small Tufted grass/sedge,0,0.037037037037037035
Gap,12,23,False,True,Small Tufted grass/sedge,3,0.07407407407407407
Gap,12,23,False,True,Small Tufted grass/sedge,6,0.14814814814814814
Gap,12,24,True,False,Large Forb/Herb,0,0.03
Gap,12,24,True,False,Large Forb/Herb,3,0.05
Gap,12,24,True,False,Large Forb/Herb,6,0.01
Gap,12,24,True,False,Large Shrub to Medium Tree,0,0.0
Gap,12,24,True,False,Large Shrub to Medium Tree,3,0.0
Gap,12,24,True,False,Large Shrub to Medium Tree,6,0.02
Gap,12,24,True,False,Large Tufted grass/sedge,0,0.0
Gap,12,24,True,False,Large Tufted grass/sedge,3,0.02
Gap,12,24,True,False,Large Tufted grass/sedge,6,0.0
Gap,12,24,True,False,Medium Forb/Herb,0,0.05
Gap,12,24,True,False,Medium Forb/Herb,3,0.19
Gap,12,24,True,False,Medium Forb/Herb,6,0.14
Gap,12,24,True,False,Medium Non-tufted grass/sedge,0,0.1
Gap,12,24,True,False,Medium Non-tufted grass/sedge,3,0.02
Gap,12,24,True,False,Medium Non-tufted grass/sedge,6,0.0
Gap,12,24,True,False,Medium Tufted grass/sedge,0,0.0
Gap,12,24,True,False,Medium Tufted grass/sedge,3,0.02
Gap,12,24,True,False,Medium Tufted grass/sedge,6,0.04
Gap,12,24,True,False,Prostrate or Mat-forming Forb/Herb,0,0.03
Gap,12,24,True,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,12,24,True,False,Prostrate or Mat-forming Forb/Herb,6,0.03
Gap,12,24,True,False,Small Tufted grass/sedge,0,0.01
Gap,12,24,True,False,Small Tufted grass/sedge,3,0.2
Gap,12,24,True,False,Small Tufted grass/sedge,6,0.04
Gap,12,25,False,True,Large Forb/Herb,0,0.0375
Gap,12,25,False,True,Large Forb/Herb,3,0.2875
Gap,12,25,False,True,Large Forb/Herb,6,0.25
Gap,12,25,False,True,Large Tufted grass/sedge,0,0.025
Gap,12,25,False,True,Large Tufted grass/sedge,3,0.025
Gap,12,25,False,True,Large Tufted grass/sedge,6,0.125
Gap,12,25,False,True,Medium Forb/Herb,0,0.0125
Gap,12,25,False,True,Medium Forb/Herb,3,0.0625
Gap,12,25,False,True,Medium Forb/Herb,6,0.0
Gap,12,25,False,True,Medium Non-tufted grass/sedge,0,0.025
Gap,12,25,False,True,Medium Non-tufted grass/sedge,3,0.0125
Gap,12,25,False,True,Medium Non-tufted grass/sedge,6,0.0125
Gap,12,25,False,True,Prostrate Shrub,0,0.0
Gap,12,25,False,True,Prostrate Shrub,3,0.0125
Gap,12,25,False,True,Prostrate Shrub,6,0.0
Gap,12,25,False,True,Prostrate or Mat-forming Forb/Herb,0,0.05
Gap,12,25,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Gap,12,25,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0125
Gap,12,25,False,True,Small Non-tufted grass/sedge,0,0.0
Gap,12,25,False,True,Small Non-tufted grass/sedge,3,0.0125
Gap,12,25,False,True,Small Non-tufted grass/sedge,6,0.0
Gap,12,25,False,True,Small Tufted grass/sedge,0,0.025
Gap,12,25,False,True,Small Tufted grass/sedge,3,0.0125
Gap,12,25,False,True,Small Tufted grass/sedge,6,0.0
Gap,12,26,True,False,Large Forb/Herb,0,0.06451612903225806
Gap,12,26,True,False,Large Forb/Herb,3,0.0967741935483871
Gap,12,26,True,False,Large Forb/Herb,6,0.1935483870967742
Gap,12,26,True,False,Medium Forb/Herb,0,0.11290322580645161
Gap,12,26,True,False,Medium Forb/Herb,3,0.22580645161290322
Gap,12,26,True,False,Medium Forb/Herb,6,0.016129032258064516
Gap,12,26,True,False,Medium Non-tufted grass/sedge,0,0.03225806451612903
Gap,12,26,True,False,Medium Non-tufted grass/sedge,3,0.016129032258064516
Gap,12,26,True,False,Medium Non-tufted grass/sedge,6,0.016129032258064516
Gap,12,26,True,False,Medium Tufted grass/sedge,0,0.0
Gap,12,26,True,False,Medium Tufted grass/sedge,3,0.0
Gap,12,26,True,False,Medium Tufted grass/sedge,6,0.04838709677419355
Gap,12,26,True,False,Prostrate or Mat-forming Forb/Herb,0,0.03225806451612903
Gap,12,26,True,False,Prostrate or Mat-forming Forb/Herb,3,0.03225806451612903
Gap,12,26,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,12,26,True,False,Shrub,0,0.0
Gap,12,26,True,False,Shrub,3,0.0
Gap,12,26,True,False,Shrub,6,0.016129032258064516
Gap,12,26,True,False,Small Non-tufted grass/sedge,0,0.0
Gap,12,26,True,False,Small Non-tufted grass/sedge,3,0.03225806451612903
Gap,12,26,True,False,Small Non-tufted grass/sedge,6,0.0
Gap,12,26,True,False,Small Tufted grass/sedge,0,0.016129032258064516
Gap,12,26,True,False,Small Tufted grass/sedge,3,0.04838709677419355
Gap,12,26,True,False,Small Tufted grass/sedge,6,0.0
Gap,12,27,False,False,Climber,0,0.0
Gap,12,27,False,False,Climber,3,0.016666666666666666
Gap,12,27,False,False,Climber,6,0.0
Gap,12,27,False,False,Large Forb/Herb,0,0.03333333333333333
Gap,12,27,False,False,Large Forb/Herb,3,0.05
Gap,12,27,False,False,Large Forb/Herb,6,0.08333333333333333
Gap,12,27,False,False,Medium Forb/Herb,0,0.05
Gap,12,27,False,False,Medium Forb/Herb,3,0.1
Gap,12,27,False,False,Medium Forb/Herb,6,0.05
Gap,12,27,False,False,Medium Non-tufted grass/sedge,0,0.3333333333333333
Gap,12,27,False,False,Medium Non-tufted grass/sedge,3,0.16666666666666666
Gap,12,27,False,False,Medium Non-tufted grass/sedge,6,0.03333333333333333
Gap,12,27,False,False,Scrambler,0,0.0
Gap,12,27,False,False,Scrambler,3,0.016666666666666666
Gap,12,27,False,False,Scrambler,6,0.0
Gap,12,27,False,False,Small Tufted grass/sedge,0,0.0
Gap,12,27,False,False,Small Tufted grass/sedge,3,0.05
Gap,12,27,False,False,Small Tufted grass/sedge,6,0.016666666666666666
Gap,12,28,True,False,Large Forb/Herb,0,0.0033783783783783786
Gap,12,28,True,False,Large Forb/Herb,3,0.20945945945945946
Gap,12,28,True,False,Large Forb/Herb,6,0.34459459459459457
Gap,12,28,True,False,Large Shrub to Medium Tree,0,0.0033783783783783786
Gap,12,28,True,False,Large Shrub to Medium Tree,3,0.0033783783783783786
Gap,12,28,True,False,Large Shrub to Medium Tree,6,0.006756756756756757
Gap,12,28,True,False,Large Tufted grass/sedge,0,0.0033783783783783786
Gap,12,28,True,False,Large Tufted grass/sedge,3,0.006756756756756757
Gap,12,28,True,False,Large Tufted grass/sedge,6,0.006756756756756757
Gap,12,28,True,False,Medium Forb/Herb,0,0.16216216216216217
Gap,12,28,True,False,Medium Forb/Herb,3,0.02364864864864865
Gap,12,28,True,False,Medium Forb/Herb,6,0.0472972972972973
Gap,12,28,True,False,Medium Non-tufted grass/sedge,0,0.033783783783783786
Gap,12,28,True,False,Medium Non-tufted grass/sedge,3,0.0033783783783783786
Gap,12,28,True,False,Medium Non-tufted grass/sedge,6,0.0
Gap,12,28,True,False,Prostrate or Mat-forming Forb/Herb,0,0.04054054054054054
Gap,12,28,True,False,Prostrate or Mat-forming Forb/Herb,3,0.07432432432432433
Gap,12,28,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0033783783783783786
Gap,12,28,True,False,Small Tufted grass/sedge,0,0.006756756756756757
Gap,12,28,True,False,Small Tufted grass/sedge,3,0.016891891891891893
Gap,12,28,True,False,Small Tufted grass/sedge,6,0.0
Gap,12,29,False,False,Large Forb/Herb,0,0.018404907975460124
Gap,12,29,False,False,Large Forb/Herb,3,0.018404907975460124
Gap,12,29,False,False,Large Forb/Herb,6,0.25153374233128833
Gap,12,29,False,False,Large Tufted grass/sedge,0,0.012269938650306749
Gap,12,29,False,False,Large Tufted grass/sedge,3,0.006134969325153374
Gap,12,29,False,False,Large Tufted grass/sedge,6,0.012269938650306749
Gap,12,29,False,False,Medium Forb/Herb,0,0.03067484662576687
Gap,12,29,False,False,Medium Forb/Herb,3,0.06134969325153374
Gap,12,29,False,False,Medium Forb/Herb,6,0.03680981595092025
Gap,12,29,False,False,Medium Non-tufted grass/sedge,0,0.36809815950920244
Gap,12,29,False,False,Medium Non-tufted grass/sedge,3,0.06134969325153374
Gap,12,29,False,False,Medium Non-tufted grass/sedge,6,0.012269938650306749
Gap,12,29,False,False,Medium Tufted grass/sedge,0,0.0
Gap,12,29,False,False,Medium Tufted grass/sedge,3,0.006134969325153374
Gap,12,29,False,False,Medium Tufted grass/sedge,6,0.0
Gap,12,29,False,False,Prostrate or Mat-forming Forb/Herb,0,0.018404907975460124
Gap,12,29,False,False,Prostrate or Mat-forming Forb/Herb,3,0.018404907975460124
Gap,12,29,False,False,Prostrate or Mat-forming Forb/Herb,6,0.012269938650306749
Gap,12,29,False,False,Small Non-tufted grass/sedge,0,0.006134969325153374
Gap,12,29,False,False,Small Non-tufted grass/sedge,3,0.0
Gap,12,29,False,False,Small Non-tufted grass/sedge,6,0.0
Gap,12,29,False,False,Small Tufted grass/sedge,0,0.024539877300613498
Gap,12,29,False,False,Small Tufted grass/sedge,3,0.012269938650306749
Gap,12,29,False,False,Small Tufted grass/sedge,6,0.012269938650306749
Gap,12,30,True,False,Large Forb/Herb,0,0.044642857142857144
Gap,12,30,True,False,Large Forb/Herb,3,0.05357142857142857
Gap,12,30,True,False,Large Forb/Herb,6,0.08928571428571429
Gap,12,30,True,False,Large Non-tufted grass/sedge,0,0.0
Gap,12,30,True,False,Large Non-tufted grass/sedge,3,0.0
Gap,12,30,True,False,Large Non-tufted grass/sedge,6,0.008928571428571428
Gap,12,30,True,False,Large Tufted grass/sedge,0,0.004464285714285714
Gap,12,30,True,False,Large Tufted grass/sedge,3,0.008928571428571428
Gap,12,30,True,False,Large Tufted grass/sedge,6,0.0
Gap,12,30,True,False,Medium Forb/Herb,0,0.03571428571428571
Gap,12,30,True,False,Medium Forb/Herb,3,0.03125
Gap,12,30,True,False,Medium Forb/Herb,6,0.026785714285714284
Gap,12,30,True,False,Medium Non-tufted grass/sedge,0,0.44642857142857145
Gap,12,30,True,False,Medium Non-tufted grass/sedge,3,0.08928571428571429
Gap,12,30,True,False,Medium Non-tufted grass/sedge,6,0.008928571428571428
Gap,12,30,True,False,Medium Tufted grass/sedge,0,0.0
Gap,12,30,True,False,Medium Tufted grass/sedge,3,0.008928571428571428
Gap,12,30,True,False,Medium Tufted grass/sedge,6,0.008928571428571428
Gap,12,30,True,False,Prostrate or Mat-forming Forb/Herb,0,0.013392857142857142
Gap,12,30,True,False,Prostrate or Mat-forming Forb/Herb,3,0.049107142857142856
Gap,12,30,True,False,Prostrate or Mat-forming Forb/Herb,6,0.008928571428571428
Gap,12,30,True,False,Small Tufted grass/sedge,0,0.044642857142857144
Gap,12,30,True,False,Small Tufted grass/sedge,3,0.013392857142857142
Gap,12,30,True,False,Small Tufted grass/sedge,6,0.004464285714285714
Gap,12,31,False,False,Large Forb/Herb,0,0.12962962962962962
Gap,12,31,False,False,Large Forb/Herb,3,0.25925925925925924
Gap,12,31,False,False,Large Forb/Herb,6,0.3888888888888889
Gap,12,31,False,False,Medium Forb/Herb,0,0.024691358024691357
Gap,12,31,False,False,Medium Forb/Herb,3,0.05555555555555555
Gap,12,31,False,False,Medium Forb/Herb,6,0.06790123456790123
Gap,12,31,False,False,Medium Non-tufted grass/sedge,0,0.006172839506172839
Gap,12,31,False,False,Medium Non-tufted grass/sedge,3,0.006172839506172839
Gap,12,31,False,False,Medium Non-tufted grass/sedge,6,0.0
Gap,12,31,False,False,Prostrate or Mat-forming Forb/Herb,0,0.018518518518518517
Gap,12,31,False,False,Prostrate or Mat-forming Forb/Herb,3,0.012345679012345678
Gap,12,31,False,False,Prostrate or Mat-forming Forb/Herb,6,0.006172839506172839
Gap,12,31,False,False,Small Tufted grass/sedge,0,0.012345679012345678
Gap,12,31,False,False,Small Tufted grass/sedge,3,0.006172839506172839
Gap,12,31,False,False,Small Tufted grass/sedge,6,0.006172839506172839
Gap,12,32,True,True,Large Forb/Herb,0,0.020618556701030927
Gap,12,32,True,True,Large Forb/Herb,3,0.030927835051546393
Gap,12,32,True,True,Large Forb/Herb,6,0.020618556701030927
Gap,12,32,True,True,Large Tufted grass/sedge,0,0.0
Gap,12,32,True,True,Large Tufted grass/sedge,3,0.0
Gap,12,32,True,True,Large Tufted grass/sedge,6,0.10309278350515463
Gap,12,32,True,True,Medium Forb/Herb,0,0.061855670103092786
Gap,12,32,True,True,Medium Forb/Herb,3,0.061855670103092786
Gap,12,32,True,True,Medium Forb/Herb,6,0.21649484536082475
Gap,12,32,True,True,Medium Non-tufted grass/sedge,0,0.10309278350515463
Gap,12,32,True,True,Medium Non-tufted grass/sedge,3,0.10309278350515463
Gap,12,32,True,True,Medium Non-tufted grass/sedge,6,0.010309278350515464
Gap,12,32,True,True,Medium Tufted grass/sedge,0,0.0
Gap,12,32,True,True,Medium Tufted grass/sedge,3,0.10309278350515463
Gap,12,32,True,True,Medium Tufted grass/sedge,6,0.0
Gap,12,32,True,True,Prostrate or Mat-forming Forb/Herb,0,0.010309278350515464
Gap,12,32,True,True,Prostrate or Mat-forming Forb/Herb,3,0.030927835051546393
Gap,12,32,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Gap,12,32,True,True,Small Tufted grass/sedge,0,0.10309278350515463
Gap,12,32,True,True,Small Tufted grass/sedge,3,0.020618556701030927
Gap,12,32,True,True,Small Tufted grass/sedge,6,0.0
Radial,3,1,False,True,Climber,0,0.003105590062111801
Radial,3,1,False,True,Climber,3,0.0
Radial,3,1,False,True,Climber,6,0.0
Radial,3,1,False,True,Large Forb/Herb,0,0.4472049689440994
Radial,3,1,False,True,Large Forb/Herb,3,0.0
Radial,3,1,False,True,Large Forb/Herb,6,0.2577639751552795
Radial,3,1,False,True,Medium Forb/Herb,0,0.009316770186335404
Radial,3,1,False,True,Medium Forb/Herb,3,0.0
Radial,3,1,False,True,Medium Forb/Herb,6,0.009316770186335404
Radial,3,1,False,True,Medium Non-tufted grass/sedge,0,0.031055900621118012
Radial,3,1,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,3,1,False,True,Medium Non-tufted grass/sedge,6,0.003105590062111801
Radial,3,1,False,True,Medium Tufted grass/sedge,0,0.003105590062111801
Radial,3,1,False,True,Medium Tufted grass/sedge,3,0.0
Radial,3,1,False,True,Medium Tufted grass/sedge,6,0.0
Radial,3,1,False,True,Prostrate Shrub,0,0.003105590062111801
Radial,3,1,False,True,Prostrate Shrub,3,0.0
Radial,3,1,False,True,Prostrate Shrub,6,0.0
Radial,3,1,False,True,Prostrate or Mat-forming Forb/Herb,0,0.18944099378881987
Radial,3,1,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,1,False,True,Prostrate or Mat-forming Forb/Herb,6,0.003105590062111801
Radial,3,1,False,True,Small Non-tufted grass/sedge,0,0.003105590062111801
Radial,3,1,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,3,1,False,True,Small Non-tufted grass/sedge,6,0.003105590062111801
Radial,3,1,False,True,Small Tufted grass/sedge,0,0.031055900621118012
Radial,3,1,False,True,Small Tufted grass/sedge,3,0.0
Radial,3,1,False,True,Small Tufted grass/sedge,6,0.003105590062111801
Radial,3,2,False,False,Large Forb/Herb,0,0.3963963963963964
Radial,3,2,False,False,Large Forb/Herb,3,0.0
Radial,3,2,False,False,Large Forb/Herb,6,0.3783783783783784
Radial,3,2,False,False,Medium Forb/Herb,0,0.018018018018018018
Radial,3,2,False,False,Medium Forb/Herb,3,0.0
Radial,3,2,False,False,Medium Forb/Herb,6,0.036036036036036036
Radial,3,2,False,False,Medium Non-tufted grass/sedge,0,0.009009009009009009
Radial,3,2,False,False,Medium Non-tufted grass/sedge,3,0.0
Radial,3,2,False,False,Medium Non-tufted grass/sedge,6,0.009009009009009009
Radial,3,2,False,False,Medium Tufted grass/sedge,0,0.018018018018018018
Radial,3,2,False,False,Medium Tufted grass/sedge,3,0.0
Radial,3,2,False,False,Medium Tufted grass/sedge,6,0.009009009009009009
Radial,3,2,False,False,Prostrate or Mat-forming Forb/Herb,0,0.036036036036036036
Radial,3,2,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,2,False,False,Prostrate or Mat-forming Forb/Herb,6,0.02702702702702703
Radial,3,2,False,False,Small Non-tufted grass/sedge,0,0.009009009009009009
Radial,3,2,False,False,Small Non-tufted grass/sedge,3,0.0
Radial,3,2,False,False,Small Non-tufted grass/sedge,6,0.0
Radial,3,2,False,False,Small Tufted grass/sedge,0,0.018018018018018018
Radial,3,2,False,False,Small Tufted grass/sedge,3,0.0
Radial,3,2,False,False,Small Tufted grass/sedge,6,0.036036036036036036
Radial,3,3,False,True,Large Forb/Herb,0,0.3878504672897196
Radial,3,3,False,True,Large Forb/Herb,3,0.0
Radial,3,3,False,True,Large Forb/Herb,6,0.4719626168224299
Radial,3,3,False,True,Medium Forb/Herb,0,0.028037383177570093
Radial,3,3,False,True,Medium Forb/Herb,3,0.0
Radial,3,3,False,True,Medium Forb/Herb,6,0.037383177570093455
Radial,3,3,False,True,Medium Non-tufted grass/sedge,0,0.004672897196261682
Radial,3,3,False,True,Medium Non-tufted grass/sedge,3,0.0
Radial,3,3,False,True,Medium Non-tufted grass/sedge,6,0.004672897196261682
Radial,3,3,False,True,Medium Tufted grass/sedge,0,0.009345794392523364
Radial,3,3,False,True,Medium Tufted grass/sedge,3,0.0
Radial,3,3,False,True,Medium Tufted grass/sedge,6,0.009345794392523364
Radial,3,3,False,True,Prostrate or Mat-forming Forb/Herb,0,0.014018691588785047
Radial,3,3,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Radial,3,3,False,True,Prostrate or Mat-forming Forb/Herb,6,0.009345794392523364
Radial,3,3,False,True,Small Non-tufted grass/sedge,0,0.004672897196261682
Radial,3,3,False,True,Small Non-tufted grass/sedge,3,0.0
Radial,3,3,False,True,Small Non-tufted grass/sedge,6,0.004672897196261682
Radial,3,3,False,True,Small Tufted grass/sedge,0,0.009345794392523364
