,Year_monitoring,Date_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap_or_no,Record_ID,T002_Flora_Species_name,Score,Key,Scientific Name,Common Name,Family Name,Division Name,Life Form
5156,6,2019-09-25,7,Radial,6,True,,13189,Rytidosperma caespitosum,0.5,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
5157,6,2019-09-25,7,Radial,6,True,,13188,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb
5158,0,2012-10-31,7,Radial,6,True,Not in Gap,7859,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
5159,0,2012-10-31,7,Radial,6,True,Not in Gap,7858,Euchiton spp,0.5,Euchiton spp,,,,,
5160,0,2012-10-31,7,Radial,6,True,Not in Gap,7857,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5161,0,2012-10-31,7,Radial,6,True,Not in Gap,7864,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
5162,0,2012-10-31,7,Radial,6,True,Not in Gap,7860,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
5163,0,2012-10-31,7,Radial,6,True,Not in Gap,7861,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
5164,0,2012-10-31,7,Radial,6,True,Not in Gap,7862,Oxalis sp 2.,0.5,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
5165,0,2012-10-31,7,Radial,6,True,Not in Gap,7863,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
5166,0,2012-10-31,7,Radial,6,True,Not in Gap,7856,Crassula spp,0.5,Crassula spp,,,,,
5167,0,2012-10-31,7,Radial,6,True,Not in Gap,7850,Arthropodium spp,0.5,Arthropodium minus,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb
5168,0,2012-10-31,7,Radial,6,True,Not in Gap,7851,Rytidosperma spp.,2.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
5169,0,2012-10-31,7,Radial,6,True,Not in Gap,7854,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
5170,0,2012-10-31,7,Radial,6,True,Not in Gap,7855,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
5171,0,2012-10-31,7,Radial,6,True,Not in Gap,7853,Carex spp,0.5,Carex iynx,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge
5172,0,2012-10-31,7,Radial,6,True,Not in Gap,7852,Bossiaea prostrata,0.5,Bossiaea prostrata,Bossiaea prostrata,Creeping Bossiaea,Fabaceae,Dicotyledons,Prostrate Shrub
5173,3,2015-09-30,7,Radial,6,True,Not in Gap,642,Stellaria spp.,1.0,Stellaria spp.,,,,,
5174,3,2015-09-30,7,Radial,6,True,Not in Gap,632,Cotula australis,1.0,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
5175,3,2015-09-30,7,Radial,6,True,Not in Gap,633,Crassula spp,1.0,Crassula spp,,,,,
5176,3,2015-09-30,7,Radial,6,True,Not in Gap,634,Desmodium gunnii,0.5,Desmodium gunnii,Desmodium gunnii,Southern Tick-trefoil,Fabaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5177,3,2015-09-30,7,Radial,6,True,Not in Gap,628,Arthropodium spp,1.0,Arthropodium minus,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb
5178,3,2015-09-30,7,Radial,6,True,Not in Gap,636,Dipodium spp,0.5,Dipodium spp,,,,,
5179,3,2015-09-30,7,Radial,6,True,Not in Gap,637,Einadia nutans,0.5,Einadia hastata,Einadia hastata,Saloop,Chenopodiaceae,Dicotyledons,Medium Forb/Herb
5180,3,2015-09-30,7,Radial,6,True,Not in Gap,638,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb
5181,3,2015-09-30,7,Radial,6,True,Not in Gap,639,Hypochaeris spp,1.0,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
5182,3,2015-09-30,7,Radial,6,True,Not in Gap,640,Linaria pelisseriana,0.5,Linaria pelisseriana,Linaria pelisseriana,Pelisser's Toad-flax,Veronicaceae,Dicotyledons,Medium Forb/Herb
5183,3,2015-09-30,7,Radial,6,True,Not in Gap,631,Briza minor,1.0,Briza minor,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
5184,3,2015-09-30,7,Radial,6,True,Not in Gap,630,Rytidosperma spp.,2.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
5185,3,2015-09-30,7,Radial,6,True,Not in Gap,627,Anagallis arvensis,1.0,Anagallis arvensis,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb
5186,3,2015-09-30,7,Radial,6,True,Not in Gap,635,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5187,3,2015-09-30,7,Radial,6,True,Not in Gap,2923,Senecio spp,0.5,Senecio spp,,,,,
5188,6,2019-09-25,7,Radial,7,False,,13212,Veronica spp,0.5,Veronica spp,,,,,
5189,6,2019-09-25,7,Radial,7,False,,13208,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
5190,6,2019-09-25,7,Radial,7,False,,13209,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
5191,6,2019-09-25,7,Radial,7,False,,13210,Poa sp (green hairy),1.0,Poa sp. aff. tenera (Hairy),Poa sp. aff. tenera (Hairy),Soft Slender Tussock-grass,Poaceae,Monocotyledons,Medium Non-tufted grass/sedge
5192,6,2019-09-25,7,Radial,7,False,,13211,Senecio spp,0.5,Senecio spp,,,,,
5193,6,2019-09-25,7,Radial,7,False,,13206,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
5194,6,2019-09-25,7,Radial,7,False,,13205,Einadia nutans,1.0,Einadia hastata,Einadia hastata,Saloop,Chenopodiaceae,Dicotyledons,Medium Forb/Herb
5195,6,2019-09-25,7,Radial,7,False,,13204,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5196,6,2019-09-25,7,Radial,7,False,,13203,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5197,6,2019-09-25,7,Radial,7,False,,13202,Rytidosperma geniculata,2.0,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
5198,6,2019-09-25,7,Radial,7,False,,13207,Hypericum gramineum,0.5,Hypericum gramineum,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb
5199,0,2012-10-31,7,Radial,7,False,In Gap,7870,Carex spp,0.5,Carex iynx,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge
5200,0,2012-10-31,7,Radial,7,False,In Gap,7875,Oxalis sp (weed),0.5,Oxalis bowiei,Oxalis bowiei,Bowie Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
5201,0,2012-10-31,7,Radial,7,False,In Gap,7874,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
5202,0,2012-10-31,7,Radial,7,False,In Gap,7873,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
5203,0,2012-10-31,7,Radial,7,False,In Gap,7872,Hypericum gramineum,0.5,Hypericum gramineum,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb
5204,0,2012-10-31,7,Radial,7,False,In Gap,7871,Euchiton spp,0.5,Euchiton spp,,,,,
5205,0,2012-10-31,7,Radial,7,False,In Gap,7868,Rytidosperma spp.,3.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
5206,0,2012-10-31,7,Radial,7,False,In Gap,7869,Austrostipa spp,1.0,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
5207,3,2015-09-30,7,Radial,7,False,In Gap,855,Sonchus spp,0.5,Sonchus spp,,,,,
5208,3,2015-09-30,7,Radial,7,False,In Gap,838,Anagallis arvensis,0.5,Anagallis arvensis,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb
5209,3,2015-09-30,7,Radial,7,False,In Gap,853,Senecio spp,0.5,Senecio spp,,,,,
5210,3,2015-09-30,7,Radial,7,False,In Gap,840,Carex spp,0.5,Carex iynx,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge
5211,3,2015-09-30,7,Radial,7,False,In Gap,856,Veronica spp,0.5,Veronica spp,,,,,
5212,3,2015-09-30,7,Radial,7,False,In Gap,857,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
5213,3,2015-09-30,7,Radial,7,False,In Gap,848,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
5214,3,2015-09-30,7,Radial,7,False,In Gap,841,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb
5215,3,2015-09-30,7,Radial,7,False,In Gap,842,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
5216,3,2015-09-30,7,Radial,7,False,In Gap,843,Crassula spp,0.5,Crassula spp,,,,,
5217,3,2015-09-30,7,Radial,7,False,In Gap,846,Hypericum gramineum,0.5,Hypericum gramineum,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb
5218,3,2015-09-30,7,Radial,7,False,In Gap,844,Einadia nutans,0.5,Einadia hastata,Einadia hastata,Saloop,Chenopodiaceae,Dicotyledons,Medium Forb/Herb
5219,3,2015-09-30,7,Radial,7,False,In Gap,845,Glycine clandestina,0.5,Glycine clandestina,Glycine clandestina,Twining Glycine,Fabaceae,Dicotyledons,Climber
5220,3,2015-09-30,7,Radial,7,False,In Gap,839,Austrostipa spp,1.0,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
5221,3,2015-09-30,7,Radial,7,False,In Gap,847,Hypochaeris spp,0.5,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
5222,3,2015-09-30,7,Radial,7,False,In Gap,849,Linaria pelisseriana,0.5,Linaria pelisseriana,Linaria pelisseriana,Pelisser's Toad-flax,Veronicaceae,Dicotyledons,Medium Forb/Herb
5223,3,2015-09-30,7,Radial,7,False,In Gap,850,Microlaena stipoides,1.0,Microlaena stipoides,,,,,
5224,3,2015-09-30,7,Radial,7,False,In Gap,851,Oxalis sp 2.,0.5,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
5225,3,2015-09-30,7,Radial,7,False,In Gap,852,Poranthera microphylla,1.0,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
5226,6,2019-09-25,7,Radial,8,True,,13223,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
5227,6,2019-09-25,7,Radial,8,True,,13224,Isolepsis marginata,0.5,Isolepis marginata,Isolepis marginata,Little Club-sedge,Cyperaceae,Monocotyledons,Tiny Tufted grass/sedge
5228,6,2019-09-25,7,Radial,8,True,,13225,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
5229,6,2019-09-25,7,Radial,8,True,,13226,Lomandra longifolia,0.5,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
5230,6,2019-09-25,7,Radial,8,True,,13228,Cassinia aculata,0.5,Cassinia aculeata,Cassinia aculeata,Common Cassinia,Asteraceae,Dicotyledons,Shrub
5231,6,2019-09-25,7,Radial,8,True,,13219,Cheilanthes austrotenuifolia,0.5,Cheilanthes austrotenuifolia,Cheilanthes austrotenuifolia,Green Rock-fern,Adiantaceae,Ferns and Allies,Tufted Ground Fern
5232,6,2019-09-25,7,Radial,8,True,,13227,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
5233,6,2019-09-25,7,Radial,8,True,,13220,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5234,6,2019-09-25,7,Radial,8,True,,13218,Cardamine sp.,0.5,Cardamine sp.,,,,,
5235,6,2019-09-25,7,Radial,8,True,,13217,Rytidosperma geniculata,0.5,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
5236,6,2019-09-25,7,Radial,8,True,,13222,Geranium sp.,0.5,Geranium sp. 1,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb
5237,6,2019-09-25,7,Radial,8,True,,13221,Eucalyptus tereteticornis,0.5,Eucalyptus alaticaulis,Eucalyptus alaticaulis,Grampians Grey-gum,Myrtaceae,Dicotyledons,Mallee Tree
5238,0,2012-10-31,7,Radial,8,True,In Gap,7880,Cheilanthes austrotenuifolia,0.5,Cheilanthes austrotenuifolia,Cheilanthes austrotenuifolia,Green Rock-fern,Adiantaceae,Ferns and Allies,Tufted Ground Fern
5239,0,2012-10-31,7,Radial,8,True,In Gap,7881,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
5240,0,2012-10-31,7,Radial,8,True,In Gap,7884,Hypochaeris spp,0.5,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
5241,0,2012-10-31,7,Radial,8,True,In Gap,7883,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5242,0,2012-10-31,7,Radial,8,True,In Gap,7882,Crassula spp,0.5,Crassula spp,,,,,
5243,0,2012-10-31,7,Radial,8,True,In Gap,7885,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
5244,0,2012-10-31,7,Radial,8,True,In Gap,7879,Rytidosperma spp.,2.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
5245,3,2015-09-30,7,Radial,8,True,In Gap,522,Stellaria spp.,0.5,Stellaria spp.,,,,,
5246,3,2015-09-30,7,Radial,8,True,In Gap,517,Hydrocotyle spp,7.0,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
5247,3,2015-09-30,7,Radial,8,True,In Gap,518,Hypochaeris spp,1.0,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
5248,3,2015-09-30,7,Radial,8,True,In Gap,519,Microlaena stipoides,2.0,Microlaena stipoides,,,,,
5249,3,2015-09-30,7,Radial,8,True,In Gap,520,Oxalis sp 2.,1.0,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
5250,3,2015-09-30,7,Radial,8,True,In Gap,521,Senecio spp,0.5,Senecio spp,,,,,
5251,3,2015-09-30,7,Radial,8,True,In Gap,516,Eucalyptus tereteticornis,0.5,Eucalyptus alaticaulis,Eucalyptus alaticaulis,Grampians Grey-gum,Myrtaceae,Dicotyledons,Mallee Tree
5252,3,2015-09-30,7,Radial,8,True,In Gap,515,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5253,3,2015-09-30,7,Radial,8,True,In Gap,523,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
5254,3,2015-09-30,7,Radial,8,True,In Gap,525,Carex spp,1.0,Carex iynx,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge
5255,3,2015-09-30,7,Radial,8,True,In Gap,511,Rytidosperma spp.,3.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
5256,3,2015-09-30,7,Radial,8,True,In Gap,513,Cheilanthes austrotenuifolia,0.5,Cheilanthes austrotenuifolia,Cheilanthes austrotenuifolia,Green Rock-fern,Adiantaceae,Ferns and Allies,Tufted Ground Fern
5257,3,2015-09-30,7,Radial,8,True,In Gap,514,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
5258,6,2019-09-25,7,Radial,9,False,,13239,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
5259,6,2019-09-25,7,Radial,9,False,,13240,Oxalis sp 2.,0.5,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
5260,6,2019-09-25,7,Radial,9,False,,13241,Senecio spp,0.5,Senecio spp,,,,,
5261,6,2019-09-25,7,Radial,9,False,,13242,Stellaria media,0.5,Stellaria media,Stellaria media,Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb
5262,6,2019-09-25,7,Radial,9,False,,13238,Hypochaeris radicata,0.5,Hypochoeris radicata,Hypochoeris radicata,Flatweed,Asteraceae,Dicotyledons,Medium Forb/Herb
5263,6,2019-09-25,7,Radial,9,False,,13237,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5264,6,2019-09-25,7,Radial,9,False,,13233,Anagallis arvensis,0.5,Anagallis arvensis,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb
5265,6,2019-09-25,7,Radial,9,False,,13234,Rytidosperma geniculata,1.0,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
5266,6,2019-09-25,7,Radial,9,False,,13235,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
5267,6,2019-09-25,7,Radial,9,False,,13236,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5268,0,2012-10-31,7,Radial,9,False,Not in Gap,7897,Senecio spp,0.5,Senecio spp,,,,,
5269,0,2012-10-31,7,Radial,9,False,Not in Gap,7893,Lagenophora spp,1.0,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
5270,0,2012-10-31,7,Radial,9,False,Not in Gap,7894,Luzula meridionalis,0.5,Luzula meridionalis,Luzula meridionalis,Common Woodrush,Juncaceae,Monocotyledons,Small Tufted grass/sedge
5271,0,2012-10-31,7,Radial,9,False,Not in Gap,7895,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
5272,0,2012-10-31,7,Radial,9,False,Not in Gap,7896,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
5273,0,2012-10-31,7,Radial,9,False,Not in Gap,7890,Austrostipa spp,0.5,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
5274,0,2012-10-31,7,Radial,9,False,Not in Gap,7891,Crassula spp,0.5,Crassula spp,,,,,
5275,0,2012-10-31,7,Radial,9,False,Not in Gap,7889,Rytidosperma spp.,4.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
5276,0,2012-10-31,7,Radial,9,False,Not in Gap,7892,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5277,3,2015-09-30,7,Radial,9,False,Not in Gap,872,Poranthera microphylla,1.0,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
5278,3,2015-09-30,7,Radial,9,False,Not in Gap,876,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
5279,3,2015-09-30,7,Radial,9,False,Not in Gap,875,Stellaria spp.,0.5,Stellaria spp.,,,,,
5280,3,2015-09-30,7,Radial,9,False,Not in Gap,869,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
5281,3,2015-09-30,7,Radial,9,False,Not in Gap,874,Senecio spp,1.0,Senecio spp,,,,,
5282,3,2015-09-30,7,Radial,9,False,Not in Gap,868,Hypochaeris spp,1.0,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
5283,3,2015-09-30,7,Radial,9,False,Not in Gap,871,Oxalis sp 2.,0.5,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
5284,3,2015-09-30,7,Radial,9,False,Not in Gap,870,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
5285,3,2015-09-30,7,Radial,9,False,Not in Gap,863,Anagallis arvensis,0.5,Anagallis arvensis,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb
5286,3,2015-09-30,7,Radial,9,False,Not in Gap,864,Rytidosperma spp.,2.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
5287,3,2015-09-30,7,Radial,9,False,Not in Gap,865,Centaurium erythraea,0.5,Centaurium erythraea,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb
5288,3,2015-09-30,7,Radial,9,False,Not in Gap,866,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
5289,3,2015-09-30,7,Radial,9,False,Not in Gap,867,Dichondra repens,2.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5290,6,2019-09-25,7,Radial,10,True,,13249,Austrostipa scabra,4.0,Austrostipa scabra,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
5291,6,2019-09-25,7,Radial,10,True,,13254,Eucalyptus tereteticornis,1.0,Eucalyptus alaticaulis,Eucalyptus alaticaulis,Grampians Grey-gum,Myrtaceae,Dicotyledons,Mallee Tree
5292,6,2019-09-25,7,Radial,10,True,,13258,Pterostylis concinna,0.5,Pterostylis concinna,Pterostylis concinna,Trim Greenhood,Orchidaceae,Monocotyledons,Medium Forb/Herb
5293,6,2019-09-25,7,Radial,10,True,,13257,Microlaena stipoides,1.0,Microlaena stipoides,,,,,
5294,6,2019-09-25,7,Radial,10,True,,13256,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
5295,6,2019-09-25,7,Radial,10,True,,13255,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
5296,6,2019-09-25,7,Radial,10,True,,13259,Thelymitra spp,0.5,Thelymitra nuda,Thelymitra nuda,Plain Sun-orchid,Orchidaceae,Monocotyledons,Medium Forb/Herb
5297,6,2019-09-25,7,Radial,10,True,,13253,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5298,6,2019-09-25,7,Radial,10,True,,13252,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
5299,6,2019-09-25,7,Radial,10,True,,13250,Briza minor,0.5,Briza minor,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
5300,6,2019-09-25,7,Radial,10,True,,13248,Rytidosperma caespitosum,2.0,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
5301,6,2019-09-25,7,Radial,10,True,,13247,Arthropodium strictum,1.0,Arthropodium strictum s.l.,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb
